"PersonId","MetricDate","Total_Copilot_actions_taken","Input_tokens","Output_tokens","Reasoning_tokens","Copilot_credits_consumed"
"PID1089",2026-06-28,0,0,0,0,0
"PID1090",2026-01-04,1,1492,675,226,1.4
"PID1090",2026-01-11,6,4690,2073,565,4
"PID1090",2026-01-18,8,4936,2189,596,4.2
"PID1090",2026-01-25,0,0,0,0,0
"PID1090",2026-02-01,10,17298,7847,2170,15.2
"PID1090",2026-02-08,8,7820,2230,815,5.4
"PID1090",2026-02-15,0,0,0,0,0
"PID1090",2026-02-22,4,3330,1212,493,2.9
"PID1090",2026-03-01,8,5189,2918,935,5.7
"PID1090",2026-03-08,0,0,0,0,0
"PID1090",2026-03-15,6,3883,2023,793,4.4
"PID1090",2026-03-22,4,2972,1568,606,3.4
"PID1090",2026-03-29,13,10487,3404,1279,8
"PID1090",2026-04-05,9,7623,4526,1595,9.1
"PID1090",2026-04-12,13,10290,6466,1121,10
"PID1090",2026-04-19,9,6816,2205,1024,5.7
"PID1090",2026-04-26,14,8789,3964,1724,9.2
"PID1090",2026-05-03,6,4755,2655,748,4.9
"PID1090",2026-05-10,9,9169,4961,1712,10.1
"PID1090",2026-05-17,11,7942,3440,2285,10.1
"PID1090",2026-05-24,12,12991,8751,2897,16.8
"PID1090",2026-05-31,19,13279,4867,2225,12.1
"PID1090",2026-06-07,10,8234,4679,1370,8.8
"PID1090",2026-06-14,16,9473,3940,1469,8.7
"PID1090",2026-06-21,0,0,0,0,0
"PID1090",2026-06-28,13,12468,6574,1771,12.2
"PID1091",2026-01-04,10,5374,2863,587,4.8
"PID1091",2026-01-11,7,1810,702,250,1.5
"PID1091",2026-01-18,9,3053,1650,364,2.8
"PID1091",2026-01-25,0,0,0,0,0
"PID1091",2026-02-01,6,2339,1203,299,2.2
"PID1091",2026-02-08,5,1744,628,187,1.3
"PID1091",2026-02-15,7,3418,1008,251,2.1
"PID1091",2026-02-22,2,975,378,80,0.7
"PID1091",2026-03-01,9,2920,1870,470,3.3
"PID1091",2026-03-08,9,2527,909,250,1.9
"PID1091",2026-03-15,0,0,0,0,0
"PID1091",2026-03-22,11,4520,1931,387,3.4
"PID1091",2026-03-29,8,3567,1746,435,3.2
"PID1091",2026-04-05,6,1983,1083,234,1.8
"PID1091",2026-04-12,7,4321,2670,677,4.7
"PID1091",2026-04-19,4,1906,809,223,1.6
"PID1091",2026-04-26,12,4044,1457,532,3.3
"PID1091",2026-05-03,8,3085,1755,440,3.1
"PID1091",2026-05-10,13,6062,2961,584,5
"PID1091",2026-05-17,8,2300,1263,392,2.5
"PID1091",2026-05-24,13,8701,4292,951,7.6
"PID1091",2026-05-31,13,4025,1528,433,3.1
"PID1091",2026-06-07,13,4088,1275,452,3
"PID1091",2026-06-14,6,3690,1699,538,3.4
"PID1091",2026-06-21,8,5079,1491,768,4.1
"PID1091",2026-06-28,0,0,0,0,0
"PID1092",2026-01-04,0,0,0,0,0
"PID1092",2026-01-11,0,0,0,0,0
"PID1092",2026-01-18,0,0,0,0,0
"PID1092",2026-01-25,0,0,0,0,0
"PID1092",2026-02-01,0,0,0,0,0
"PID1092",2026-02-08,0,0,0,0,0
"PID1092",2026-02-15,0,0,0,0,0
"PID1092",2026-02-22,0,0,0,0,0
"PID1092",2026-03-01,0,0,0,0,0
"PID1092",2026-03-08,0,0,0,0,0
"PID1092",2026-03-15,0,0,0,0,0
"PID1092",2026-03-22,0,0,0,0,0
"PID1092",2026-03-29,0,0,0,0,0
"PID1092",2026-04-05,0,0,0,0,0
"PID1092",2026-04-12,0,0,0,0,0
"PID1092",2026-04-19,0,0,0,0,0
"PID1092",2026-04-26,0,0,0,0,0
"PID1092",2026-05-03,0,0,0,0,0
"PID1092",2026-05-10,0,0,0,0,0
"PID1092",2026-05-17,0,0,0,0,0
"PID1092",2026-05-24,0,0,0,0,0
"PID1092",2026-05-31,0,0,0,0,0
"PID1092",2026-06-07,0,0,0,0,0
"PID1092",2026-06-14,0,0,0,0,0
"PID1092",2026-06-21,0,0,0,0,0
"PID1092",2026-06-28,0,0,0,0,0
"PID1093",2026-01-04,9,14853,5559,2884,14.6
"PID1093",2026-01-11,13,12753,6353,2780,14.6
"PID1093",2026-01-18,9,12893,5346,3660,16
"PID1093",2026-01-25,13,25263,13575,4920,28.2
"PID1093",2026-02-01,22,15962,10457,3156,19.4
"PID1093",2026-02-08,0,0,0,0,0
"PID1093",2026-02-15,9,13422,9000,2549,16.3
"PID1093",2026-02-22,21,16683,6271,3248,16.5
"PID1093",2026-03-01,18,12224,4516,2923,13.4
"PID1093",2026-03-08,20,20863,8543,3023,18.6
"PID1093",2026-03-15,25,26524,16960,6982,36.3
"PID1093",2026-03-22,19,19497,10579,2866,19.5
"PID1093",2026-03-29,14,10941,4508,1491,9.5
"PID1093",2026-04-05,25,20003,10052,4241,22.6
"PID1093",2026-04-12,17,12923,7155,3094,16
"PID1093",2026-04-19,30,31567,18283,6559,37.3
"PID1093",2026-04-26,24,19483,7326,2291,15.5
"PID1093",2026-05-03,18,39000,16207,6835,37.9
"PID1093",2026-05-10,23,42621,23030,4936,39.3
"PID1093",2026-05-17,27,24227,7375,3712,20
"PID1093",2026-05-24,20,22712,7852,4558,22.2
"PID1093",2026-05-31,0,0,0,0,0
"PID1093",2026-06-07,30,46775,21515,8546,47.9
"PID1093",2026-06-14,19,32016,14932,6212,33.9
"PID1093",2026-06-21,25,28403,10259,5133,26.7
"PID1093",2026-06-28,36,19832,8399,4692,22.4
"PID1094",2026-01-04,0,0,0,0,0
"PID1094",2026-01-11,2,3053,1662,339,2.8
"PID1094",2026-01-18,4,2634,1595,524,3.1
"PID1094",2026-01-25,6,4749,1939,454,3.6
"PID1094",2026-02-01,5,3171,1581,374,2.8
"PID1094",2026-02-08,0,0,0,0,0
"PID1094",2026-02-15,6,6140,3690,627,5.7
"PID1094",2026-02-22,6,10649,5333,1318,9.7
"PID1094",2026-03-01,3,2166,1435,265,2.2
"PID1094",2026-03-08,0,0,0,0,0
"PID1094",2026-03-15,1,1150,697,147,1.2
"PID1094",2026-03-22,0,0,0,0,0
"PID1094",2026-03-29,0,0,0,0,0
"PID1094",2026-04-05,0,0,0,0,0
"PID1094",2026-04-12,3,2639,1312,288,2.3
"PID1094",2026-04-19,0,0,0,0,0
"PID1094",2026-04-26,0,0,0,0,0
"PID1094",2026-05-03,0,0,0,0,0
"PID1094",2026-05-10,0,0,0,0,0
"PID1094",2026-05-17,3,2778,906,268,2
"PID1094",2026-05-24,5,5964,2183,720,4.7
"PID1094",2026-05-31,0,0,0,0,0
"PID1094",2026-06-07,4,3869,2204,507,3.8
"PID1094",2026-06-14,7,9743,4799,874,8
"PID1094",2026-06-21,0,0,0,0,0
"PID1094",2026-06-28,7,4095,2577,538,4.2
"PID1095",2026-01-04,6,29384,15325,5137,31
"PID1095",2026-01-11,11,32575,10060,9393,38
"PID1095",2026-01-18,0,0,0,0,0
"PID1095",2026-01-25,13,47253,19934,13280,58.6
"PID1095",2026-02-01,12,55603,20354,13318,60.7
"PID1095",2026-02-08,0,0,0,0,0
"PID1095",2026-02-15,0,0,0,0,0
"PID1095",2026-02-22,15,50034,18193,10443,50.7
"PID1095",2026-03-01,10,23918,12859,3886,24.8
"PID1095",2026-03-08,0,0,0,0,0
"PID1095",2026-03-15,13,44309,21749,15229,64.3
"PID1095",2026-03-22,23,66462,24847,19479,81.9
"PID1095",2026-03-29,0,0,0,0,0
"PID1095",2026-04-05,13,93784,58479,31784,145
"PID1095",2026-04-12,20,61582,19066,10714,54.4
"PID1095",2026-04-19,14,57517,30094,18650,82.2
"PID1095",2026-04-26,22,61434,32670,14609,74.9
"PID1095",2026-05-03,8,33429,11122,6680,32.3
"PID1095",2026-05-10,22,90016,47565,13571,90
"PID1095",2026-05-17,0,0,0,0,0
"PID1095",2026-05-24,12,32702,13995,6716,34.5
"PID1095",2026-05-31,11,40697,23806,6762,44.1
"PID1095",2026-06-07,25,104706,53328,24986,126.1
"PID1095",2026-06-14,21,41154,21676,14840,62.7
"PID1095",2026-06-21,27,49028,21055,9570,50.6
"PID1095",2026-06-28,24,89581,42470,30859,129
"PID1096",2026-01-04,23,16798,6645,11901,38.4
"PID1096",2026-01-11,37,21081,12327,8849,36.2
"PID1096",2026-01-18,0,0,0,0,0
"PID1096",2026-01-25,38,21147,7991,4888,22.8
"PID1096",2026-02-01,37,31639,19329,18214,67.3
"PID1096",2026-02-08,24,16490,7304,3491,17.9
"PID1096",2026-02-15,30,15221,8301,4988,22.2
"PID1096",2026-02-22,33,13748,7584,3255,17
"PID1096",2026-03-01,30,18109,5290,3558,16.7
"PID1096",2026-03-08,23,17269,6968,7521,27.8
"PID1096",2026-03-15,35,27259,9812,6997,30.8
"PID1096",2026-03-22,38,29458,18798,9635,45
"PID1096",2026-03-29,38,27722,15986,8453,39.5
"PID1096",2026-04-05,40,26607,11815,6307,30.5
"PID1096",2026-04-12,38,22209,14465,8318,36.8
"PID1096",2026-04-19,45,35795,15990,11631,49
"PID1096",2026-04-26,47,22533,12806,6215,30.3
"PID1096",2026-05-03,44,26861,15046,8950,39.8
"PID1096",2026-05-10,0,0,0,0,0
"PID1096",2026-05-17,40,25179,14429,8044,36.7
"PID1096",2026-05-24,52,48060,23988,17633,72.9
"PID1096",2026-05-31,40,27202,10195,10425,39.7
"PID1096",2026-06-07,57,52474,33154,26849,104.1
"PID1096",2026-06-14,46,34720,14710,11171,46.6
"PID1096",2026-06-21,49,41473,26190,17933,74.1
"PID1096",2026-06-28,49,23237,15328,7666,36.1
"PID1097",2026-01-04,6,4963,1890,488,3.7
"PID1097",2026-01-11,0,0,0,0,0
"PID1097",2026-01-18,0,0,0,0,0
"PID1097",2026-01-25,4,4137,2302,523,4
"PID1097",2026-02-01,3,2293,878,297,1.9
"PID1097",2026-02-08,5,9781,5108,901,8.3
"PID1097",2026-02-15,0,0,0,0,0
"PID1097",2026-02-22,4,9066,3849,1916,9.7
"PID1097",2026-03-01,1,1025,571,90,0.9
"PID1097",2026-03-08,0,0,0,0,0
"PID1097",2026-03-15,0,0,0,0,0
"PID1097",2026-03-22,8,12969,4802,1765,10.8
"PID1097",2026-03-29,0,0,0,0,0
"PID1097",2026-04-05,3,2073,735,336,1.8
"PID1097",2026-04-12,7,8999,3721,978,7.2
"PID1097",2026-04-19,0,0,0,0,0
"PID1097",2026-04-26,3,2683,1101,339,2.3
"PID1097",2026-05-03,0,0,0,0,0
"PID1097",2026-05-10,5,8339,3836,853,6.9
"PID1097",2026-05-17,0,0,0,0,0
"PID1097",2026-05-24,5,7439,2456,1106,6.2
"PID1097",2026-05-31,0,0,0,0,0
"PID1097",2026-06-07,7,4774,1644,447,3.4
"PID1097",2026-06-14,0,0,0,0,0
"PID1097",2026-06-21,0,0,0,0,0
"PID1097",2026-06-28,0,0,0,0,0
"PID1098",2026-01-04,0,0,0,0,0
"PID1098",2026-01-11,0,0,0,0,0
"PID1098",2026-01-18,0,0,0,0,0
"PID1098",2026-01-25,0,0,0,0,0
"PID1098",2026-02-01,0,0,0,0,0
"PID1098",2026-02-08,0,0,0,0,0
"PID1098",2026-02-15,0,0,0,0,0
"PID1098",2026-02-22,0,0,0,0,0
"PID1098",2026-03-01,0,0,0,0,0
"PID1098",2026-03-08,0,0,0,0,0
"PID1098",2026-03-15,0,0,0,0,0
"PID1098",2026-03-22,0,0,0,0,0
"PID1098",2026-03-29,0,0,0,0,0
"PID1098",2026-04-05,0,0,0,0,0
"PID1098",2026-04-12,0,0,0,0,0
"PID1098",2026-04-19,0,0,0,0,0
"PID1098",2026-04-26,0,0,0,0,0
"PID1098",2026-05-03,0,0,0,0,0
"PID1098",2026-05-10,0,0,0,0,0
"PID1098",2026-05-17,0,0,0,0,0
"PID1098",2026-05-24,0,0,0,0,0
"PID1098",2026-05-31,0,0,0,0,0
"PID1098",2026-06-07,0,0,0,0,0
"PID1098",2026-06-14,0,0,0,0,0
"PID1098",2026-06-21,0,0,0,0,0
"PID1098",2026-06-28,0,0,0,0,0
"PID1099",2026-01-04,7,6490,2664,401,4.4
"PID1099",2026-01-11,8,6493,4522,976,7.4
"PID1099",2026-01-18,0,0,0,0,0
"PID1099",2026-01-25,5,5414,1821,574,4
"PID1099",2026-02-01,14,23360,15022,1393,20.2
"PID1099",2026-02-08,13,15651,6290,1126,11
"PID1099",2026-02-15,0,0,0,0,0
"PID1099",2026-02-22,0,0,0,0,0
"PID1099",2026-03-01,14,18417,7698,1794,14.3
"PID1099",2026-03-08,10,14191,7750,831,11.1
"PID1099",2026-03-15,6,9091,5516,866,8.4
"PID1099",2026-03-22,5,3505,2241,265,3.2
"PID1099",2026-03-29,12,12542,4245,1340,9.3
"PID1099",2026-04-05,12,9479,4442,735,7.3
"PID1099",2026-04-12,0,0,0,0,0
"PID1099",2026-04-19,14,11551,5556,754,8.6
"PID1099",2026-04-26,0,0,0,0,0
"PID1099",2026-05-03,12,8124,2919,556,5.3
"PID1099",2026-05-10,17,11550,5951,773,9
"PID1099",2026-05-17,11,12714,5141,892,8.9
"PID1099",2026-05-24,17,16043,10178,1134,14.2
"PID1099",2026-05-31,22,20274,8413,1747,15.2
"PID1099",2026-06-07,14,9674,3350,980,7.1
"PID1099",2026-06-14,7,6123,3289,401,4.9
"PID1099",2026-06-21,0,0,0,0,0
"PID1099",2026-06-28,12,11756,5186,860,8.7
"PID1100",2026-01-04,35,64462,34103,8511,61.5
"PID1100",2026-01-11,34,59700,32227,14692,74.5
"PID1100",2026-01-18,27,39678,16202,6041,36
"PID1100",2026-01-25,35,44093,27055,4415,41.5
"PID1100",2026-02-01,40,29229,10624,6543,30.7
"PID1100",2026-02-08,0,0,0,0,0
"PID1100",2026-02-15,46,68449,21066,10615,57.1
"PID1100",2026-02-22,39,76443,24093,7653,53.7
"PID1100",2026-03-01,50,106900,51521,20542,114
"PID1100",2026-03-08,37,56341,33214,5810,52.4
"PID1100",2026-03-15,53,51073,29687,7410,52.5
"PID1100",2026-03-22,43,70094,38072,7088,62.2
"PID1100",2026-03-29,50,63057,22932,12661,62.6
"PID1100",2026-04-05,53,61477,27701,9203,57.5
"PID1100",2026-04-12,54,118209,73473,30100,157.7
"PID1100",2026-04-19,60,117039,75462,22047,138.9
"PID1100",2026-04-26,53,90654,39975,10050,75.2
"PID1100",2026-05-03,65,104008,38679,11460,80.4
"PID1100",2026-05-10,60,75026,51438,13731,90.5
"PID1100",2026-05-17,54,98189,47064,16788,99.3
"PID1100",2026-05-24,59,83680,44690,10943,79.8
"PID1100",2026-05-31,76,137445,52106,22249,124.8
"PID1100",2026-06-07,89,177290,75387,26441,161.9
"PID1100",2026-06-14,64,150396,67357,14974,121.4
"PID1100",2026-06-21,67,70226,35188,14827,79.3
"PID1100",2026-06-28,53,88736,33693,16455,85.8
"PID1101",2026-01-04,0,0,0,0,0
"PID1101",2026-01-11,0,0,0,0,0
"PID1101",2026-01-18,0,0,0,0,0
"PID1101",2026-01-25,0,0,0,0,0
"PID1101",2026-02-01,0,0,0,0,0
"PID1101",2026-02-08,0,0,0,0,0
"PID1101",2026-02-15,0,0,0,0,0
"PID1101",2026-02-22,0,0,0,0,0
"PID1101",2026-03-01,0,0,0,0,0
"PID1101",2026-03-08,0,0,0,0,0
"PID1101",2026-03-15,0,0,0,0,0
"PID1101",2026-03-22,0,0,0,0,0
"PID1101",2026-03-29,0,0,0,0,0
"PID1101",2026-04-05,0,0,0,0,0
"PID1101",2026-04-12,0,0,0,0,0
"PID1101",2026-04-19,0,0,0,0,0
"PID1101",2026-04-26,0,0,0,0,0
"PID1101",2026-05-03,0,0,0,0,0
"PID1101",2026-05-10,12,6948,3242,1856,8.6
"PID1101",2026-05-17,0,0,0,0,0
"PID1101",2026-05-24,0,0,0,0,0
"PID1101",2026-05-31,0,0,0,0,0
"PID1101",2026-06-07,0,0,0,0,0
"PID1101",2026-06-14,0,0,0,0,0
"PID1101",2026-06-21,0,0,0,0,0
"PID1101",2026-06-28,0,0,0,0,0
"PID1102",2026-01-04,0,0,0,0,0
"PID1102",2026-01-11,0,0,0,0,0
"PID1102",2026-01-18,0,0,0,0,0
"PID1102",2026-01-25,0,0,0,0,0
"PID1102",2026-02-01,0,0,0,0,0
"PID1102",2026-02-08,0,0,0,0,0
"PID1102",2026-02-15,0,0,0,0,0
"PID1102",2026-02-22,0,0,0,0,0
"PID1102",2026-03-01,0,0,0,0,0
"PID1102",2026-03-08,0,0,0,0,0
"PID1102",2026-03-15,0,0,0,0,0
"PID1102",2026-03-22,0,0,0,0,0
"PID1102",2026-03-29,0,0,0,0,0
"PID1102",2026-04-05,0,0,0,0,0
"PID1102",2026-04-12,0,0,0,0,0
"PID1102",2026-04-19,0,0,0,0,0
"PID1102",2026-04-26,0,0,0,0,0
"PID1102",2026-05-03,0,0,0,0,0
"PID1102",2026-05-10,0,0,0,0,0
"PID1102",2026-05-17,0,0,0,0,0
"PID1102",2026-05-24,0,0,0,0,0
"PID1102",2026-05-31,0,0,0,0,0
"PID1102",2026-06-07,0,0,0,0,0
"PID1102",2026-06-14,0,0,0,0,0
"PID1102",2026-06-21,28,81579,34424,15047,81.5
"PID1102",2026-06-28,0,0,0,0,0
"PID1103",2026-01-04,0,0,0,0,0
"PID1103",2026-01-11,0,0,0,0,0
"PID1103",2026-01-18,0,0,0,0,0
"PID1103",2026-01-25,0,0,0,0,0
"PID1103",2026-02-01,0,0,0,0,0
"PID1103",2026-02-08,0,0,0,0,0
"PID1103",2026-02-15,0,0,0,0,0
"PID1103",2026-02-22,0,0,0,0,0
"PID1103",2026-03-01,0,0,0,0,0
"PID1103",2026-03-08,0,0,0,0,0
"PID1103",2026-03-15,0,0,0,0,0
"PID1103",2026-03-22,0,0,0,0,0
"PID1103",2026-03-29,0,0,0,0,0
"PID1103",2026-04-05,0,0,0,0,0
"PID1103",2026-04-12,0,0,0,0,0
"PID1103",2026-04-19,0,0,0,0,0
"PID1103",2026-04-26,0,0,0,0,0
"PID1103",2026-05-03,0,0,0,0,0
"PID1103",2026-05-10,0,0,0,0,0
"PID1103",2026-05-17,0,0,0,0,0
"PID1103",2026-05-24,0,0,0,0,0
"PID1103",2026-05-31,0,0,0,0,0
"PID1103",2026-06-07,0,0,0,0,0
"PID1103",2026-06-14,0,0,0,0,0
"PID1103",2026-06-21,0,0,0,0,0
"PID1103",2026-06-28,0,0,0,0,0
"PID1104",2026-01-04,5,3804,1463,220,2.5
"PID1104",2026-01-11,2,1642,810,131,1.3
"PID1104",2026-01-18,5,4863,2724,278,3.8
"PID1104",2026-01-25,0,0,0,0,0
"PID1104",2026-02-01,0,0,0,0,0
"PID1104",2026-02-08,6,4750,2599,350,3.9
"PID1104",2026-02-15,0,0,0,0,0
"PID1104",2026-02-22,0,0,0,0,0
"PID1104",2026-03-01,2,1362,578,71,0.9
"PID1104",2026-03-08,0,0,0,0,0
"PID1104",2026-03-15,5,4237,2101,145,2.9
"PID1104",2026-03-22,7,5974,3153,299,4.5
"PID1104",2026-03-29,0,0,0,0,0
"PID1104",2026-04-05,0,0,0,0,0
"PID1104",2026-04-12,0,0,0,0,0
"PID1104",2026-04-19,5,5102,3123,184,4
"PID1104",2026-04-26,6,5674,2980,270,4.2
"PID1104",2026-05-03,0,0,0,0,0
"PID1104",2026-05-10,0,0,0,0,0
"PID1104",2026-05-17,0,0,0,0,0
"PID1104",2026-05-24,0,0,0,0,0
"PID1104",2026-05-31,4,3628,1537,253,2.6
"PID1104",2026-06-07,4,2796,1235,231,2.1
"PID1104",2026-06-14,5,3182,1549,171,2.3
"PID1104",2026-06-21,0,0,0,0,0
"PID1104",2026-06-28,0,0,0,0,0
"PID1105",2026-01-04,18,7241,3083,888,6.1
"PID1105",2026-01-11,22,8029,4819,1041,8.1
"PID1105",2026-01-18,13,3785,2265,577,4
"PID1105",2026-01-25,30,37982,19043,4486,34
"PID1105",2026-02-01,24,5918,2600,660,4.9
"PID1105",2026-02-08,0,0,0,0,0
"PID1105",2026-02-15,21,7689,3870,1016,7.2
"PID1105",2026-02-22,21,10863,4762,3331,14.3
"PID1105",2026-03-01,27,8678,3741,1217,7.8
"PID1105",2026-03-08,18,7544,2289,840,5.4
"PID1105",2026-03-15,21,8643,5360,1581,10
"PID1105",2026-03-22,34,20747,6969,3232,17.8
"PID1105",2026-03-29,17,8047,3793,1710,8.9
"PID1105",2026-04-05,28,8636,4617,1652,9.6
"PID1105",2026-04-12,37,15599,8206,2384,15.6
"PID1105",2026-04-19,39,24273,8403,3733,20.9
"PID1105",2026-04-26,25,12386,6025,2298,13
"PID1105",2026-05-03,33,13032,5800,2306,13
"PID1105",2026-05-10,31,14668,7030,2771,15.5
"PID1105",2026-05-17,33,18695,9620,4146,21.8
"PID1105",2026-05-24,40,20797,12596,4848,26.4
"PID1105",2026-05-31,30,9690,5340,2061,11.4
"PID1105",2026-06-07,41,18725,5125,3201,15.8
"PID1105",2026-06-14,26,15075,7637,1508,12.9
"PID1105",2026-06-21,22,11588,3994,1734,9.8
"PID1105",2026-06-28,47,20243,9012,2522,17.6
"PID1106",2026-01-04,12,10999,3802,546,6.6
"PID1106",2026-01-11,21,15461,5247,881,9.5
"PID1106",2026-01-18,17,14301,9324,574,11.8
"PID1106",2026-01-25,14,16488,6573,724,10.4
"PID1106",2026-02-01,16,22333,12868,1244,17.9
"PID1106",2026-02-08,16,18270,7658,604,11.3
"PID1106",2026-02-15,13,13283,7999,803,11.1
"PID1106",2026-02-22,27,16296,6671,1105,11.4
"PID1106",2026-03-01,17,30158,10353,1371,17.7
"PID1106",2026-03-08,0,0,0,0,0
"PID1106",2026-03-15,0,0,0,0,0
"PID1106",2026-03-22,20,21726,10478,847,14.8
"PID1106",2026-03-29,24,63357,27658,3860,44.4
"PID1106",2026-04-05,18,14470,7016,580,10
"PID1106",2026-04-12,25,32692,13990,1164,20.6
"PID1106",2026-04-19,29,27974,9423,1773,17.6
"PID1106",2026-04-26,23,27127,9268,1567,16.8
"PID1106",2026-05-03,30,20143,10924,1237,15.9
"PID1106",2026-05-10,25,34293,16021,1275,22.9
"PID1106",2026-05-17,28,24009,15546,1614,21.3
"PID1106",2026-05-24,26,30532,16731,1603,23.5
"PID1106",2026-05-31,37,50052,19979,1705,30.3
"PID1106",2026-06-07,35,30087,10048,1484,17.8
"PID1106",2026-06-14,32,43427,16763,3227,30.2
"PID1106",2026-06-21,35,46839,25131,2016,34.5
"PID1106",2026-06-28,39,36505,12269,1455,20.8
"PID1107",2026-01-04,9,4402,1511,894,4.3
"PID1107",2026-01-11,0,0,0,0,0
"PID1107",2026-01-18,4,2421,1098,633,2.9
"PID1107",2026-01-25,3,1431,919,470,2.2
"PID1107",2026-02-01,14,10546,4060,2094,10.6
"PID1107",2026-02-08,4,4042,1739,2196,7.7
"PID1107",2026-02-15,7,3813,1788,881,4.4
"PID1107",2026-02-22,8,4114,1489,1321,5.3
"PID1107",2026-03-01,7,5420,2936,2025,8.5
"PID1107",2026-03-08,6,5008,1916,1409,6.1
"PID1107",2026-03-15,10,6854,3269,1378,7.4
"PID1107",2026-03-22,8,7426,2689,2101,8.9
"PID1107",2026-03-29,12,13844,7350,2595,15.1
"PID1107",2026-04-05,0,0,0,0,0
"PID1107",2026-04-12,14,5351,2725,1781,7.7
"PID1107",2026-04-19,8,3598,1709,973,4.5
"PID1107",2026-04-26,0,0,0,0,0
"PID1107",2026-05-03,17,15645,5490,3919,17.3
"PID1107",2026-05-10,0,0,0,0,0
"PID1107",2026-05-17,17,10414,5765,2325,12.5
"PID1107",2026-05-24,16,10188,4092,3073,13
"PID1107",2026-05-31,8,5555,3020,1079,6.2
"PID1107",2026-06-07,11,10272,6235,1833,11.6
"PID1107",2026-06-14,19,20594,14569,5581,29.7
"PID1107",2026-06-21,21,26097,9502,6728,29.6
"PID1107",2026-06-28,14,6050,2068,1440,6.5
"PID1108",2026-01-04,11,4143,1692,1436,5.8
"PID1108",2026-01-11,11,8205,4780,2195,11
"PID1108",2026-01-18,16,16767,10497,5308,25
"PID1108",2026-01-25,0,0,0,0,0
"PID1108",2026-02-01,19,27558,13134,6393,32
"PID1108",2026-02-08,18,9330,6605,3658,16.3
"PID1108",2026-02-15,17,10349,3743,3446,13.7
"PID1108",2026-02-22,0,0,0,0,0
"PID1108",2026-03-01,11,6738,3021,2125,9.1
"PID1108",2026-03-08,16,10791,6466,2825,14.4
"PID1108",2026-03-15,0,0,0,0,0
"PID1108",2026-03-22,12,6829,4299,2676,11.5
"PID1108",2026-03-29,0,0,0,0,0
"PID1108",2026-04-05,14,9629,3082,2169,9.8
"PID1108",2026-04-12,15,7462,4323,2357,10.8
"PID1108",2026-04-19,17,14450,4509,4752,18.4
"PID1108",2026-04-26,18,9307,3008,3244,12.4
"PID1108",2026-05-03,16,17658,7465,2372,15.4
"PID1108",2026-05-10,20,8979,5419,3615,15.2
"PID1108",2026-05-17,22,8067,3354,2588,10.8
"PID1108",2026-05-24,17,14516,8172,3160,17.3
"PID1108",2026-05-31,14,19361,11474,6895,30.3
"PID1108",2026-06-07,25,22973,8593,8430,32.5
"PID1108",2026-06-14,19,11704,5934,2945,14.5
"PID1108",2026-06-21,0,0,0,0,0
"PID1108",2026-06-28,22,17921,8978,5592,24.7
"PID1109",2026-01-04,13,44709,13359,11397,48.1
"PID1109",2026-01-11,18,69703,34106,7631,60.3
"PID1109",2026-01-18,16,80067,36763,13285,78.6
"PID1109",2026-01-25,21,108532,33209,17428,91.8
"PID1109",2026-02-01,7,39260,14180,6906,36.5
"PID1109",2026-02-08,17,71444,40925,12040,77.1
"PID1109",2026-02-15,24,92740,49459,22002,113.1
"PID1109",2026-02-22,18,71153,24778,12437,65.1
"PID1109",2026-03-01,17,51558,19585,5762,40.4
"PID1109",2026-03-08,16,97207,42364,18089,98.6
"PID1109",2026-03-15,10,52203,23296,7402,47.6
"PID1109",2026-03-22,19,84910,56477,22804,119.2
"PID1109",2026-03-29,20,59362,22508,14725,66.7
"PID1109",2026-04-05,22,105880,57216,13910,101.7
"PID1109",2026-04-12,19,63700,37818,16920,85.3
"PID1109",2026-04-19,23,135509,60830,26398,141.8
"PID1109",2026-04-26,17,85381,50723,28241,128.3
"PID1109",2026-05-03,21,142091,67461,26129,147.7
"PID1109",2026-05-10,26,131285,71565,27614,152.5
"PID1109",2026-05-17,17,112525,57579,21238,121.7
"PID1109",2026-05-24,32,129998,38814,28426,128.1
"PID1109",2026-05-31,30,134167,56679,20847,124.3
"PID1109",2026-06-07,33,145012,58275,24527,136.9
"PID1109",2026-06-14,34,120344,58298,30199,146.2
"PID1109",2026-06-21,0,0,0,0,0
"PID1109",2026-06-28,33,125434,41703,24754,120.3
"PID1110",2026-01-04,0,0,0,0,0
"PID1110",2026-01-11,0,0,0,0,0
"PID1110",2026-01-18,0,0,0,0,0
"PID1110",2026-01-25,0,0,0,0,0
"PID1110",2026-02-01,5,9609,4768,555,7.1
"PID1110",2026-02-08,10,10955,5321,424,7.5
"PID1110",2026-02-15,0,0,0,0,0
"PID1110",2026-02-22,1,1498,645,57,1
"PID1110",2026-03-01,0,0,0,0,0
"PID1110",2026-03-08,0,0,0,0,0
"PID1110",2026-03-15,9,14391,7563,600,10.4
"PID1110",2026-03-22,5,6624,3233,316,4.7
"PID1110",2026-03-29,6,7990,5023,327,6.4
"PID1110",2026-04-05,0,0,0,0,0
"PID1110",2026-04-12,0,0,0,0,0
"PID1110",2026-04-19,6,3907,1185,135,2.1
"PID1110",2026-04-26,0,0,0,0,0
"PID1110",2026-05-03,10,7475,2702,230,4.2
"PID1110",2026-05-10,6,6864,2106,212,3.6
"PID1110",2026-05-17,6,5866,1942,146,3.1
"PID1110",2026-05-24,9,10063,4621,694,7.4
"PID1110",2026-05-31,0,0,0,0,0
