AgentId,AgentName,CreatorType,PublishingSource
S_d058dd41910594d4b2198a54987c89a0,Insight Assistant Preview 2597,User,Other
S_89a67374f7e81e52e213fa8b8cbd178b,Briefing Assistant Preview 2598,User,Microsoft other
S_cc808c6ae3441c9a8974b29f48c9de1b,Research Assistant Preview 2599,User,Other
S_43d0d3bee42c03b34926c5313465eae9,Drafting Assistant Preview 2600,User,Other
S_b35078721d79784cede6e04082b06b15,Operations Assistant Preview 2601,Microsoft,Other
S_d6edb4a8e5fd07dcce3370dfbc12b734,Service Assistant Preview 2602,User,Other
S_b5e4840d2d2842d6959b655de732ba5d,Learning Assistant Preview 2603,User,Agent Builder
S_88993a0e783054213491d1b5aa21fe81,Feedback Assistant Preview 2604,User,Other
S_0207065dfd423a67255ae7ed858e5f2f,Project Assistant Preview 2605,User,Other
S_27fb253288c34eb1e5ca37d5f92a81c2,Policy Assistant Preview 2606,User,Other
S_07712212228481647fed0976e7a4d036,Customer Assistant Preview 2607,User,Other
S_17512a8266fe74d586d07aacdae59329,Finance Assistant Preview 2608,User,Other
S_f2bf9c2cc67d56d2d6aa2641479f5546,People Assistant Preview 2609,User,Agent Builder
S_91454f3f4ead528b23c7271af10e05eb,Data Assistant Preview 2610,User,Other
S_a1390791e08859ab70e34d90dc97a74f,Process Assistant Preview 2611,User,Agent Builder
S_5e84fda73c689c7e63d04430f8b86203,Quality Assistant Preview 2612,User,Other
S_5be8733c0190aca3dc36a05cb73892f0,Comms Assistant Preview 2613,User,Other
S_50f69aea7db5e6877f723e2a838f4ec7,Review Assistant Preview 2614,User,Other
S_89ec0ecb38c86c816c461d2c70f602ff,Onboarding Assistant Preview 2615,User,Agent Builder
S_f79c0cb7beb87c7f7442598543913d95,Reporting Assistant Preview 2616,User,Other
S_d5b36e9821b25b2013dd75c9df85cebf,Workspace Guide Preview 2617,Your org,Agent Builder
S_6fd689ad5c257a108d3f9eab310a5291,Knowledge Guide Preview 2618,User,Other
S_38f4f700f460067b75c16ad7c412a624,Support Guide Preview 2619,User,Other
S_3c984421dc141b5d3d86df1903c88eb5,Planning Guide Preview 2620,User,Other
S_e69cba0bedc26eb26eefcba5b3297208,Insight Guide Preview 2621,User,Other
S_7e0f6cb59b6a8b318a5aa130ce93ec85,Briefing Guide Preview 2622,User,Other
S_408869094803714dbe1e76cb8d1733f2,Research Guide Preview 2623,User,Other
S_1c06565086f99121d258a07301c1da6d,Drafting Guide Preview 2624,User,Other
S_787c16f8360cb2648c5acbde726c9a56,Operations Guide Preview 2625,User,Other
S_e618d1cb4cd3c0f06d4f86a5934feb53,Service Guide Preview 2626,User,Agent Builder
S_805d27cae8090befff35a9806749f174,Learning Guide Preview 2627,User,Microsoft Copilot Studio
S_690a6b74fa755d36010303c068c0cbd4,Feedback Guide Preview 2628,User,Other
S_5148a2783e3d075db28cbd9fbd70d892,Project Guide Preview 2629,User,Other
S_988f83e247e54cbc78d317460659be30,Policy Guide Preview 2630,User,Other
S_6568555a1f19c7dd945255d45da4da29,Customer Guide Preview 2631,User,Agent Builder
S_64913de4ac8a4fefd072addb8573d5be,Finance Guide Preview 2632,User,Other
S_c2d2cc1f34986597b8600ad3fb1f93a0,People Guide Preview 2633,User,Other
S_d751e060395683deb4847c9586c802bd,Data Guide Preview 2634,User,Other
S_0e70494e5be1c1083fbda67a50911d60,Process Guide Preview 2635,User,Other
S_40f54ae5d59761eb5d0293b48c3bf952,Quality Guide Preview 2636,User,Other
S_0fe388acd9d508f3b90ba36cd8369c73,Comms Guide Preview 2637,User,Agent Builder
S_980822fca1d5bdda8289eaaf8127f7ed,Review Guide Preview 2638,User,Other
S_4377a3ad6e083698eb1fa24704656446,Onboarding Guide Preview 2639,User,Agent Builder
S_beae6d12818b96b86478ba6c5a694979,Reporting Guide Preview 2640,User,Other
S_d971c817576ede31b6f2e066d9917ffa,Workspace Coach Preview 2641,User,Microsoft other
S_64a7ced1fa9be30d1b112ffa7d8a8790,Knowledge Coach Preview 2642,User,Other
S_6df3ba927343bb3b84abb1dafbddb596,Support Coach Preview 2643,User,Agent Builder
S_f327d47cf4bf0ea6f5c82b4c3d9c4fd6,Planning Coach Preview 2644,User,Other
S_5483fce599e989d8947c78752b0b490a,Insight Coach Preview 2645,User,Agent Builder
S_6ad5077aea5d54f23e9f3dbe522557ef,Briefing Coach Preview 2646,User,Other
S_73a176ca3889aa3aea5ff6956774b997,Research Coach Preview 2647,User,Other
S_8672f2c64bdbbd7cc061e32d0d12559c,Drafting Coach Preview 2648,User,Other
S_05e63456e66dd0126683e7e815011d96,Operations Coach Preview 2649,User,Other
S_6696876e5b2492907f5b1149a423a6bf,Service Coach Preview 2650,User,Agent Builder
S_ca6dbfdc2220c1be38045f5946b68426,Learning Coach Preview 2651,User,Other
S_ce73e379e04edd645420eb2304b3b475,Feedback Coach Preview 2652,User,Agent Builder
S_4f87145f554960a2af6205e5ad1c5789,Project Coach Preview 2653,User,Other
S_da2de0912c06d14f6b5cd02c87afcb83,Policy Coach Preview 2654,User,Other
S_374df6c186737e9529617437b366a89b,Customer Coach Preview 2655,User,Other
S_b42f847fab30eb722687ca063aafe058,Finance Coach Preview 2656,User,Other
S_ae5366e8a82409e6a410b5e53ade57d3,People Coach Preview 2657,Your org,Other
S_5a2798d0a963978608fff9021f0f604e,Data Coach Preview 2658,User,Other
S_922600d94cd5a4f02e3085575f093d29,Process Coach Preview 2659,User,Other
S_0df5825cc2d2b2bf547560169b65e834,Quality Coach Preview 2660,User,Other
S_5e47745df118e35a22a46776972c5cf3,Comms Coach Preview 2661,User,Other
S_40c36ba1dc28f0402e3ff3d698ab5ce8,Review Coach Preview 2662,User,Other
S_483c130b4c7eed6524fc1cdd37e5be43,Onboarding Coach Preview 2663,User,Other
S_9339dc76347755c811641f4472b70bea,Reporting Coach Preview 2664,User,Other
S_6cc39af5fb4c78e9ff2e4a40e476c54d,Workspace Helper Preview 2665,User,Agent Builder
S_465be90cf884cd032f30588e60e4d365,Knowledge Helper Preview 2666,User,Other
S_a75b98c1120ae68170babb29d7567d85,Support Helper Preview 2667,User,Other
S_6ec46311e8181d048e322750871fcdef,Planning Helper Preview 2668,User,Agent Builder
S_060b2a4119e0451cb68b773e82236f50,Insight Helper Preview 2669,User,Other
S_f826e7e36e7645df737bd079a2ba4c59,Briefing Helper Preview 2670,User,SharePoint
S_f8f373e9254de1d394f3e0b021e59c24,Research Helper Preview 2671,Microsoft,Agent Builder
S_772a04d9f5add0e8d4aa14fe8a8012a6,Drafting Helper Preview 2672,User,Other
S_d253f669faa36917860695c33df0f02f,Operations Helper Preview 2673,User,Agent Builder
S_07a71d7ee5853a1b9a0d0c0243412b08,Service Helper Preview 2674,Microsoft,Other
S_f529feeb386c9b528d2370816b8953e9,Learning Helper Preview 2675,User,Other
S_43489f4fb7365f6505317d379c1fb214,Feedback Helper Preview 2676,User,Other
S_5be5d0ef7f1f946f2522c55d45398cec,Project Helper Preview 2677,User,Other
S_28e70969811210a4c70e14800c21b02a,Policy Helper Preview 2678,User,Other
S_580333081aba7a20865f54f81aaca3dc,Customer Helper Preview 2679,User,Other
S_66508a0a95f85cc3b2766d83b9cb1393,Finance Helper Preview 2680,User,Other
S_a6729dae1270a3b6b52223266ca3af85,People Helper Preview 2681,User,SharePoint
S_c29e51f699b4ebe38926af20682c8a5e,Data Helper Preview 2682,Microsoft,Other
S_6a65d612a116ca39e874649e66ed5748,Process Helper Preview 2683,Your org,Other
S_e409fe4b80394797a4ea42a7b8996d71,Quality Helper Preview 2684,User,Other
S_56618d9719db0adb65f6cf7784a7bae1,Comms Helper Preview 2685,User,Other
S_9574052c6f52e9357f84f206a3eae79b,Review Helper Preview 2686,User,Other
S_5f8f732eef8aa384d5e3e96eae1ffafc,Onboarding Helper Preview 2687,User,Agent Builder
S_2e1c089a2a133cc1bbff7e962cad5600,Reporting Helper Preview 2688,Microsoft,Other
S_223683748fef245b9df2ef7cf740b3fb,Workspace Advisor Preview 2689,User,Other
S_1884493b00b4141a5460cc88f2ee35f9,Knowledge Advisor Preview 2690,Microsoft,Other
S_1e10cdd9e2877e0e533cd70bef96584b,Support Advisor Preview 2691,User,Other
S_3bba3294683b03b6e200f20b52ad5006,Planning Advisor Preview 2692,User,Agent Builder
S_a29b55d860c0a3eea13cd5afe143bebd,Insight Advisor Preview 2693,User,Other
S_9799876aff9e82c26353be1f32a16a99,Briefing Advisor Preview 2694,User,Agent Builder
S_48aa86d2ef174b5c115468caf58d9af5,Research Advisor Preview 2695,User,Other
S_65b4685b6889debd515e9aeac3c580ae,Drafting Advisor Preview 2696,User,Other
S_aa589e8c559171b5987bc19a21b926ab,Operations Advisor Preview 2697,User,Agent Builder
S_280e8513a5b63e76a243711b5c5b8df7,Service Advisor Preview 2698,User,Other
S_482ddb91e84d54c59f17e5021df0f750,Learning Advisor Preview 2699,User,Other
S_4b482a47a1c7e04022341580fd31337c,Feedback Advisor Preview 2700,User,Other
S_e1bc3c417f25a0b5ebbcc9560711bdea,Project Advisor Preview 2701,User,Other
S_9b0a1debc3a5c219846f1388a0119258,Policy Advisor Preview 2702,User,Other
S_5f2d984e50e20c5fa288629b94beb973,Customer Advisor Preview 2703,User,Other
S_1293e148a317b94a6a6ea30f33c34cf8,Finance Advisor Preview 2704,User,Agent Builder
S_979017e6259aa51b5471f56c801130da,People Advisor Preview 2705,User,Other
S_5edc4c05e855da254c438071cc36b3b0,Data Advisor Preview 2706,User,Other
S_786facb7014544d7ecb1eb28fba8ddfc,Process Advisor Preview 2707,User,Microsoft Copilot Studio
S_0ee87bab49f26d7510acf3699ec8d68e,Quality Advisor Preview 2708,User,Other
S_df004d22bd4e52680e6cbc179d961f25,Comms Advisor Preview 2709,User,Other
S_96a6520213b9154f68814e88aa47c87e,Review Advisor Preview 2710,User,Other
S_bdf9b40ef80685270be9bd7561b89425,Onboarding Advisor Preview 2711,User,Agent Builder
S_f1bccd04ce609b3490ed3f02a7556acd,Reporting Advisor Preview 2712,User,Other
S_266cb6f1b843b6e3234023e6182bb657,Workspace Companion Preview 2713,User,Other
S_6a74bb3ad9087814305082649057c465,Knowledge Companion Preview 2714,User,Other
S_2b66bac2a4012828691f933d6d7cf903,Support Companion Preview 2715,User,Other
S_757806f7c3b0b1484eb3b474c1c46eab,Planning Companion Preview 2716,User,Other
S_aba7c56fedc48d792dc51e7154347226,Insight Companion Preview 2717,User,Other
S_26e591d0f9e903aaade6557b347f4a9a,Briefing Companion Preview 2718,User,Agent Builder
S_b6c96cede38dc3212de8fbbf0e9820c5,Research Companion Preview 2719,User,Other
S_74a5f0b6d19965f47aea261f964297b0,Drafting Companion Preview 2720,User,Other
S_0856e5fe0f22f4433bf92584d8f1949f,Operations Companion Preview 2721,User,Other
S_21804c56cb7f1475e8dbd65162e8bc91,Service Companion Preview 2722,User,Other
S_76d0cc9fcd0c7dbba4e3342bbe8f8541,Learning Companion Preview 2723,Your org,Other
S_353b82f42d128559aab70cce2d69f8c4,Feedback Companion Preview 2724,User,Microsoft Copilot Studio
S_aecf8b1135bcd6d97bcd2bdf624cc92a,Project Companion Preview 2725,User,Other
S_ce41093014b98174109f029998ea093e,Policy Companion Preview 2726,User,Other
S_431d75ee06d73742db4c2286acdf9011,Customer Companion Preview 2727,User,Other
S_41a659babc17ade653b0a0d8d2bec3dd,Finance Companion Preview 2728,User,Other
S_71e1f7fdbaec72d01370cd37197c6a5b,People Companion Preview 2729,Microsoft,Other
S_7503460337808a1234fd117d8f5bfd6c,Data Companion Preview 2730,User,Other
S_d24ebd9200bd518f8670c491f848432d,Process Companion Preview 2731,User,Other
S_7f474c6f4a355293788f63749c6f4457,Quality Companion Preview 2732,User,Other
S_83459f32acb7179366a243dc52586c13,Comms Companion Preview 2733,User,Other
S_6d96ac95e6fd8fcc7a36f7c149967a64,Review Companion Preview 2734,User,Other
S_0f7f17ab305371834699d1413262567a,Onboarding Companion Preview 2735,User,Other
S_d884c2cc60bbef9e12883a6d7d625980,Reporting Companion Preview 2736,User,Other
S_04ac00b1761ad42ec9edd1511442613b,Workspace Navigator Preview 2737,User,Other
S_ba4d9fb7d8a4363b42df41913c741933,Knowledge Navigator Preview 2738,User,Other
S_00834430ad60002bbdd793cb9d24065d,Support Navigator Preview 2739,User,Other
S_7bf29835fd026a2814a2c63083958404,Planning Navigator Preview 2740,User,Other
S_92bfd5a6924ab5470547f5e6436b0ea2,Insight Navigator Preview 2741,User,Other
S_3a6a408ca681e7291b5a693fddb86d28,Briefing Navigator Preview 2742,User,Other
S_665add5b9ae3a695a5401d162dacdba4,Research Navigator Preview 2743,User,Other
S_7fc9143fd6d65032126c421e1109bb90,Drafting Navigator Preview 2744,User,Other
S_d21578b2da3c7d7748b6e91310beb87c,Operations Navigator Preview 2745,User,Other
S_a62094cf8e8059089d267a96d05ac4ee,Service Navigator Preview 2746,Microsoft,Agent Builder
S_0b2f66d411c8a284538d6aff1b533d17,Learning Navigator Preview 2747,Your org,Other
S_9a5cc9254b981df8e3a61f737fb9a0a8,Feedback Navigator Preview 2748,User,Agent Builder
S_38a01e1ce716f7a50fb3d61eb3736e30,Project Navigator Preview 2749,User,Other
S_ee20a1a0b8856a34f1f739fca31c8e39,Policy Navigator Preview 2750,Microsoft,Agent Builder
S_e1bdd6f4a7ac6619c1dbe82402bf9ecb,Customer Navigator Preview 2751,User,Agent Builder
S_80267449cb0dd6296a11b304d87f8dd1,Finance Navigator Preview 2752,Microsoft,Other
S_6ad0acc3f95c7dd821d6bbadd64f5f98,People Navigator Preview 2753,User,Other
S_67518aefa7e3ba068c9b1dac6d3c6b2c,Data Navigator Preview 2754,User,Other
S_40ec70960d7ea8993521f1fa1b707a9a,Process Navigator Preview 2755,User,Other
S_934cb22a0996e79fe3136d4226a853f7,Quality Navigator Preview 2756,User,Other
S_0f1c927c81d76d958348f23b71e0b0db,Comms Navigator Preview 2757,User,Other
S_feaf5323018971ead818cc511f996043,Review Navigator Preview 2758,User,Other
S_3c70bb77480fc225eb9fcaf415711aa3,Onboarding Navigator Preview 2759,User,SharePoint
S_4395e88d41511317257878b5f5244909,Reporting Navigator Preview 2760,User,Other
S_9ace4ab8a6379ad455671d7bc2b54022,Workspace Planner Preview 2761,User,Other
S_7c017f5107b9d1f3a62aa271ab362beb,Knowledge Planner Preview 2762,User,Microsoft Copilot Studio
S_79af1fb2532e2cb8a58c598d88dfa49e,Support Planner Preview 2763,User,Agent Builder
S_676c11f3374e40002d8bc039a2407712,Planning Planner Preview 2764,User,Other
S_e065e284d1da4c7040626b54a166fbf2,Insight Planner Preview 2765,User,Other
S_795e1e6491ba97bf7863cf1faf534dd7,Briefing Planner Preview 2766,User,Other
S_4bfd8da09526943022daf43e6b793230,Research Planner Preview 2767,User,Microsoft other
S_44f8f052456d980a193c735bf58809a2,Drafting Planner Preview 2768,User,Other
S_1ade14d2963ed38f1ce703adb9261ea1,Operations Planner Preview 2769,User,Other
S_86803f8e60569f8d39f9a37037518478,Service Planner Preview 2770,User,Other
S_7e4a2cafdd4932ca27584cd63c4b4a50,Learning Planner Preview 2771,User,Agent Builder
S_b7b8bc84a971fb6604e226764d1cc379,Feedback Planner Preview 2772,User,Agent Builder
S_d9e5102aae8de75f0add336fed62fa91,Project Planner Preview 2773,User,Other
S_99eec78a6a3240e1a05b1459fb2fb7d5,Policy Planner Preview 2774,User,Other
S_069dcaa0f089feb50d98dd554f70b549,Customer Planner Preview 2775,Your org,Other
S_9b6a04e0012fb7083ccb2629a27b36b8,Finance Planner Preview 2776,User,Other
S_721a1d2d5c32581324b6639ef3cad2d3,People Planner Preview 2777,User,Other
S_98321473eaf7e6e0af763065d51b7f29,Data Planner Preview 2778,Microsoft,Agent Builder
S_881630c77487ceac4979bc6a1ad6830b,Process Planner Preview 2779,User,Agent Builder
S_00abbe63ec28aba2bd8487bc33575a33,Quality Planner Preview 2780,User,Other
S_453170c9b8ae4dce9543f3115f6c49ed,Comms Planner Preview 2781,User,Other
S_da5bad8459c8de6928b691a3958c543f,Review Planner Preview 2782,User,Other
S_dea5cc11de3ea624991f889b6e449310,Onboarding Planner Preview 2783,User,Other
S_5573ddcea776e1e8086020d38c175a56,Reporting Planner Preview 2784,User,Other
S_24c977be9fb7eb37f5b8e7a599eb3971,Workspace Analyst Preview 2785,User,Agent Builder
S_0902253d3866c7cce746d344b91e997e,Knowledge Analyst Preview 2786,User,Other
S_be82d996a7dbfce33d5b3e4d6454cb0f,Support Analyst Preview 2787,Your org,Agent Builder
S_fadc1492493a1a594e49b5c9aa8e4f77,Planning Analyst Preview 2788,Your org,Agent Builder
S_d13de5990ff5633ab08037163f47de3d,Insight Analyst Preview 2789,User,Agent Builder
S_5a1438999defa7cbcc185ed613d58c6f,Briefing Analyst Preview 2790,User,Other
S_41380ce4f43111f9508a799244b31f2b,Research Analyst Preview 2791,User,Other
S_22f0751a12d8ed4637fc69718ca1e03a,Drafting Analyst Preview 2792,User,Other
S_f44a83624631b7db060e473ae5467655,Operations Analyst Preview 2793,User,Other
S_7933050416d0b939aae5deb902f229c3,Service Analyst Preview 2794,User,Agent Builder
S_3dbde7ce1c58b50707a4d20c7dcb629f,Learning Analyst Preview 2795,User,Other
S_30776d7a8e0dca2cb1c0d62403355ed8,Feedback Analyst Preview 2796,User,Other
S_630dc18e52dd4160989bef5c2e7e0d67,Project Analyst Preview 2797,User,Other
S_89baf5171c2bcc8bd42edd256389f300,Policy Analyst Preview 2798,User,Other
S_1952691bf6f7e0a04c9a31e2bf8c59a6,Customer Analyst Preview 2799,User,Other
S_cacab7b82aab7cd5efcf144feccf1bda,Finance Analyst Preview 2800,User,Other
S_71280eb05580cadd4cf3610ba4942d5c,People Analyst Preview 2801,User,Other
S_b6473e4bce6c71bf65d7a88125dc4347,Data Analyst Preview 2802,User,Other
S_5d2f78f9697cfe878ffbbbb8712ef596,Process Analyst Preview 2803,Your org,Other
S_aa9f955ed4109207add2b7511ea54bcb,Quality Analyst Preview 2804,User,Other
S_0b96a736e30e7d3a221ba5a2bd5d0c43,Comms Analyst Preview 2805,User,Other
S_dfb28cd823970c90a25968a64bb548c2,Review Analyst Preview 2806,User,Other
S_e00b103db713a5f61021f81ede90fc0b,Onboarding Analyst Preview 2807,User,Agent Builder
S_b807c2570dca30b100d87d1302095a18,Reporting Analyst Preview 2808,User,SharePoint
S_17f04b5c7d8456193922134395a35962,Workspace Coordinator Preview 2809,User,Other
S_591772ff1fd5a1b8a3dc8c149089435e,Knowledge Coordinator Preview 2810,User,Other
S_c0a277f1fc9fbd27b6fa0da6545fe7ed,Support Coordinator Preview 2811,User,Microsoft Copilot Studio
S_81262d04d82adb7abcf03627141948ec,Planning Coordinator Preview 2812,User,Other
S_457133e48bdcc2a53c95290375c213bb,Insight Coordinator Preview 2813,User,Other
S_ae31cce4055074f31c25b7b8f1394593,Briefing Coordinator Preview 2814,User,Other
S_d27b69c12117ddaf6c719c3a1e834302,Research Coordinator Preview 2815,User,Other
S_413e9cd4b98010c0ca158f1ccb42e4e6,Drafting Coordinator Preview 2816,User,Other
S_6889c26d8028a66e0bd4cb233353893d,Operations Coordinator Preview 2817,User,Other
S_e044a7893dd7597291d5e3988c404927,Service Coordinator Preview 2818,User,Agent Builder
S_49e06225e32f7f114eb6756ce27e9293,Learning Coordinator Preview 2819,User,Other
S_c49d5ef9c6db283fac3e5b9b072ac96c,Feedback Coordinator Preview 2820,User,Other
S_08d9cc51d9867d1dbac51f3bf773bda7,Project Coordinator Preview 2821,User,Other
S_901b3623f7545b6835342982c63fa786,Policy Coordinator Preview 2822,User,Other
S_6e3c7e8bdeb4107018747aae0be70c2d,Customer Coordinator Preview 2823,User,Other
S_1837d4ebdd8146d36911d5be22cb009e,Finance Coordinator Preview 2824,User,Other
S_fbee0f4b7514e76de7de5f9e1f5f68ba,People Coordinator Preview 2825,User,Other
S_a6fc5c8962cb496ec92f7803e495e600,Data Coordinator Preview 2826,User,Other
S_c51361bc41d2f7539cbc237ac361747c,Process Coordinator Preview 2827,User,Other
S_9abb769b8470b594a47ef38e336ef94c,Quality Coordinator Preview 2828,User,Other
S_c96d8cf500e8a668c92218fcda996e9a,Comms Coordinator Preview 2829,User,Other
S_d4baf7b0bb99e28035dd44f89251ce4e,Review Coordinator Preview 2830,User,Other
S_0906b38f9f99c65b3d60c277bb6eaf29,Onboarding Coordinator Preview 2831,User,Other
S_fb55976c625868369ad8111a8d7338b6,Reporting Coordinator Preview 2832,User,Other
S_21d2e780fa29b74f7d6256cfca4017e5,Workspace Reviewer Preview 2833,User,Other
S_8ce30e05fb0b935c449f953ee4dcf22d,Knowledge Reviewer Preview 2834,Your org,Other
S_f5a22d9663bc9e9c754f6413958ec306,Support Reviewer Preview 2835,User,Other
S_71036a24122295a0708bfd9d6533c739,Planning Reviewer Preview 2836,User,Other
S_a12ee0cdb4d3da9f58bb4b4e5dff4eaa,Insight Reviewer Preview 2837,User,Microsoft Copilot Studio
S_d103e8253587622006dfc31b5e092bab,Briefing Reviewer Preview 2838,User,Other
S_e4ad26ff9f5533028269cec5619b1aa5,Research Reviewer Preview 2839,User,Other
S_69f156f09cf529ba3ecba7010b21325f,Drafting Reviewer Preview 2840,User,Other
S_ab7f183fa2ca3de19f1c57d03853bea7,Operations Reviewer Preview 2841,User,Other
S_65a137316271a2d00ee82b4feb2102e4,Service Reviewer Preview 2842,User,Other
S_3d0579f2596c889d35ad68eb94a75bba,Learning Reviewer Preview 2843,Microsoft,Other
S_1d426fc8ce185c9bde730a87347cc632,Feedback Reviewer Preview 2844,User,Other
S_eb52b29be04d545614467d3e03b6f0c9,Project Reviewer Preview 2845,User,Microsoft other
S_87be6a7cc4f5772a3a9d09b9a9382738,Policy Reviewer Preview 2846,User,Agent Builder
S_67b0c51acc9b81d013f15930e78c1673,Customer Reviewer Preview 2847,User,Other
S_b09664106a9d369d7522424af9f17e0e,Finance Reviewer Preview 2848,User,Other
S_93a9ac5c01d86d18eb45278b96351acf,People Reviewer Preview 2849,User,Agent Builder
S_dd7906f4ab6d07107045f4d0f5e32c62,Data Reviewer Preview 2850,User,Microsoft Copilot Studio
S_b74539dd12a0c035a1c0ff5761c1b46a,Process Reviewer Preview 2851,User,Microsoft other
S_6e53d2fdde47d09247e015e075e21c78,Quality Reviewer Preview 2852,User,Other
S_9986ee9bb306915fd51897d2d8a35aec,Comms Reviewer Preview 2853,User,Other
S_501e376ec87c3d89aa6ba570565a9236,Review Reviewer Preview 2854,User,Other
S_df376b5509fe5c9c2429fbfb149b379a,Onboarding Reviewer Preview 2855,User,Other
S_60e3eb98649632b8adb23c0f113d205c,Reporting Reviewer Preview 2856,User,Other
S_fefe346241ffe901972f29029581ba94,Workspace Reporter Preview 2857,User,Other
S_493a864181369031da091253c29a1131,Knowledge Reporter Preview 2858,User,Agent Builder
S_8b85fe8be483ea49053fa40602e8edde,Support Reporter Preview 2859,User,Other
S_d215bb7a4abf6535dc368da62bcec6b3,Planning Reporter Preview 2860,User,SharePoint
S_85165b8fa18642150f58ae31863b65de,Insight Reporter Preview 2861,User,Other
S_68e26cbd339c84b809ce553b9f117019,Briefing Reporter Preview 2862,Your org,Microsoft Copilot Studio
S_4296de8ab532e687bbd6a1307afae131,Research Reporter Preview 2863,User,Agent Builder
S_5ebb0e41817b610503c9e2c2f3b38de8,Drafting Reporter Preview 2864,User,Microsoft Copilot Studio
S_2eee03923478779a5d77778f5aed4947,Operations Reporter Preview 2865,Your org,Other
S_5f68d7db9bf449c86cc075f31298edeb,Service Reporter Preview 2866,User,Agent Builder
S_b016a800c5c1ff801caee075253ce833,Learning Reporter Preview 2867,User,Other
S_03ef3f6ca8e072378d03eac31633a798,Feedback Reporter Preview 2868,User,Agent Builder
