"PersonId","month_key","Internal_network_size","External_network_size","Strong_ties","Diverse_ties","Network_outside_organization"
"PID1052","2026-01",26,12,14,3,0
"PID1052","2026-02",41,7,17,7,3
"PID1052","2026-03",49,12,16,14,4
"PID1052","2026-04",54,11,21,8,4
"PID1052","2026-05",57,14,19,13,2
"PID1052","2026-06",43,13,16,10,3
"PID1053","2026-01",58,12,20,11,1
"PID1053","2026-02",55,19,16,11,3
"PID1053","2026-03",36,18,9,10,3
"PID1053","2026-04",53,10,14,13,1
"PID1053","2026-05",39,16,13,6,0
"PID1053","2026-06",63,10,21,14,2
"PID1054","2026-01",62,13,24,11,3
"PID1054","2026-02",73,13,21,15,4
"PID1054","2026-03",65,17,24,15,4
"PID1054","2026-04",62,14,24,17,4
"PID1054","2026-05",77,14,29,16,4
"PID1054","2026-06",71,9,26,14,3
"PID1055","2026-01",51,20,18,10,1
"PID1055","2026-02",63,11,24,14,4
"PID1055","2026-03",52,14,23,8,3
"PID1055","2026-04",41,4,10,6,5
"PID1055","2026-05",55,12,20,15,5
"PID1055","2026-06",50,9,17,11,6
"PID1056","2026-01",54,16,14,13,1
"PID1056","2026-02",55,9,19,13,3
"PID1056","2026-03",62,0,24,13,0
"PID1056","2026-04",43,13,15,13,4
"PID1056","2026-05",50,17,20,9,4
"PID1056","2026-06",52,11,13,13,5
"PID1057","2026-01",77,12,27,20,4
"PID1057","2026-02",60,11,22,16,8
"PID1057","2026-03",50,19,16,8,3
"PID1057","2026-04",65,19,22,13,3
"PID1057","2026-05",68,11,28,16,3
"PID1057","2026-06",58,19,21,6,5
"PID1058","2026-01",43,10,18,4,2
"PID1058","2026-02",50,8,20,4,3
"PID1058","2026-03",47,12,21,11,2
"PID1058","2026-04",31,15,13,11,4
"PID1058","2026-05",61,11,20,16,0
"PID1058","2026-06",52,6,9,6,2
"PID1059","2026-01",52,11,20,10,4
"PID1059","2026-02",46,23,19,17,5
"PID1059","2026-03",53,4,16,14,4
"PID1059","2026-04",47,15,15,10,5
"PID1059","2026-05",49,17,19,10,4
"PID1059","2026-06",45,6,19,16,5
"PID1060","2026-01",35,8,14,2,4
"PID1060","2026-02",44,13,19,14,5
"PID1060","2026-03",31,11,12,2,4
"PID1060","2026-04",49,20,22,10,5
"PID1060","2026-05",46,7,18,18,4
"PID1060","2026-06",36,7,8,8,3
"PID1061","2026-01",39,14,11,11,0
"PID1061","2026-02",36,6,20,13,4
"PID1061","2026-03",57,10,22,13,3
"PID1061","2026-04",59,12,18,11,1
"PID1061","2026-05",47,12,19,9,4
"PID1061","2026-06",47,6,19,12,1
"PID1062","2026-01",45,8,16,12,2
"PID1062","2026-02",61,7,21,15,4
"PID1062","2026-03",43,7,14,9,2
"PID1062","2026-04",51,15,16,11,4
"PID1062","2026-05",53,18,19,13,2
"PID1062","2026-06",51,14,13,6,5
"PID1063","2026-01",57,17,19,10,6
"PID1063","2026-02",56,19,23,13,3
"PID1063","2026-03",59,13,22,13,4
"PID1063","2026-04",53,15,15,12,5
"PID1063","2026-05",47,7,15,8,5
"PID1063","2026-06",50,17,16,7,3
"PID1064","2026-01",53,16,18,16,3
"PID1064","2026-02",62,13,19,14,4
"PID1064","2026-03",66,12,22,14,2
"PID1064","2026-04",60,13,18,11,3
"PID1064","2026-05",55,13,18,10,4
"PID1064","2026-06",61,13,19,14,4
"PID1065","2026-01",48,7,13,10,5
"PID1065","2026-02",48,13,15,14,5
"PID1065","2026-03",57,13,21,12,3
"PID1065","2026-04",45,5,17,6,2
"PID1065","2026-05",67,8,16,21,4
"PID1065","2026-06",33,12,13,10,5
"PID1066","2026-01",53,11,19,13,1
"PID1066","2026-02",39,15,14,7,4
"PID1066","2026-03",34,7,11,4,3
"PID1066","2026-04",51,9,18,13,6
"PID1066","2026-05",59,15,14,9,4
"PID1066","2026-06",50,9,16,13,5
"PID1067","2026-01",62,13,22,16,2
"PID1067","2026-02",56,17,22,14,4
"PID1067","2026-03",52,14,22,13,3
"PID1067","2026-04",49,13,16,11,4
"PID1067","2026-05",55,12,20,11,4
"PID1067","2026-06",53,13,16,12,4
"PID1068","2026-01",46,12,17,10,0
"PID1068","2026-02",59,5,24,14,4
"PID1068","2026-03",61,11,20,10,1
"PID1068","2026-04",51,17,14,12,2
"PID1068","2026-05",51,9,15,9,4
"PID1068","2026-06",35,11,14,8,3
"PID1069","2026-01",55,9,19,10,3
"PID1069","2026-02",54,8,24,10,3
"PID1069","2026-03",48,13,20,9,2
"PID1069","2026-04",52,13,20,9,5
"PID1069","2026-05",55,12,17,14,3
"PID1069","2026-06",52,15,19,16,4
"PID1070","2026-01",54,9,23,9,4
"PID1070","2026-02",57,7,24,13,6
"PID1070","2026-03",61,15,19,10,3
"PID1070","2026-04",61,15,18,11,4
"PID1070","2026-05",65,9,23,16,3
"PID1070","2026-06",49,12,19,13,2
"PID1071","2026-01",51,11,20,10,4
"PID1071","2026-02",43,3,12,11,4
"PID1071","2026-03",46,13,15,9,4
"PID1071","2026-04",47,7,17,9,1
"PID1071","2026-05",38,8,9,14,4
"PID1071","2026-06",40,13,13,9,3
"PID1072","2026-01",34,8,12,8,3
"PID1072","2026-02",37,19,7,6,1
"PID1072","2026-03",40,12,12,9,3
"PID1072","2026-04",43,12,15,9,5
"PID1072","2026-05",38,14,10,12,3
"PID1072","2026-06",45,17,16,11,4
"PID1073","2026-01",59,17,17,9,2
"PID1073","2026-02",70,12,19,14,5
"PID1073","2026-03",77,11,30,26,2
"PID1073","2026-04",73,14,26,15,6
"PID1073","2026-05",54,9,21,14,3
"PID1073","2026-06",61,17,18,15,3
"PID1074","2026-01",56,9,15,12,3
"PID1074","2026-02",43,10,17,16,4
"PID1074","2026-03",44,15,18,10,1
"PID1074","2026-04",47,16,11,15,2
"PID1074","2026-05",43,9,15,14,3
"PID1074","2026-06",55,12,19,14,2
"PID1075","2026-01",42,10,20,9,2
"PID1075","2026-02",62,2,25,14,2
"PID1075","2026-03",40,3,14,5,2
"PID1075","2026-04",48,13,16,14,4
"PID1075","2026-05",61,6,19,15,2
"PID1075","2026-06",52,0,22,16,1
"PID1076","2026-01",64,14,24,15,6
"PID1076","2026-02",47,7,11,10,5
"PID1076","2026-03",50,15,19,10,4
"PID1076","2026-04",47,17,13,8,5
"PID1076","2026-05",51,7,14,6,4
"PID1076","2026-06",57,7,17,16,6
"PID1077","2026-01",49,4,20,13,0
"PID1077","2026-02",54,9,18,14,4
"PID1077","2026-03",40,10,9,11,2
"PID1077","2026-04",20,11,9,6,1
"PID1077","2026-05",39,13,15,11,3
"PID1077","2026-06",40,13,11,11,1
"PID1078","2026-01",60,12,17,11,2
"PID1078","2026-02",62,16,25,12,2
"PID1078","2026-03",55,19,16,14,3
"PID1078","2026-04",60,19,20,16,6
"PID1078","2026-05",63,22,24,11,3
"PID1078","2026-06",60,20,23,23,5
"PID1079","2026-01",60,16,23,9,4
"PID1079","2026-02",75,13,19,21,4
"PID1079","2026-03",64,12,22,11,6
"PID1079","2026-04",46,18,20,7,5
"PID1079","2026-05",63,17,21,11,8
"PID1079","2026-06",56,17,21,13,6
"PID1080","2026-01",56,18,19,15,3
"PID1080","2026-02",47,11,10,12,2
"PID1080","2026-03",54,10,16,10,3
"PID1080","2026-04",55,22,17,9,4
"PID1080","2026-05",56,14,23,11,2
"PID1080","2026-06",56,16,26,9,2
"PID1081","2026-01",79,11,27,15,5
"PID1081","2026-02",46,19,19,6,3
"PID1081","2026-03",57,13,20,12,6
"PID1081","2026-04",65,16,21,13,5
"PID1081","2026-05",49,10,13,10,6
"PID1081","2026-06",70,26,21,14,3
"PID1082","2026-01",50,1,18,10,3
"PID1082","2026-02",62,11,22,7,6
"PID1082","2026-03",54,12,18,16,2
"PID1082","2026-04",49,11,17,15,3
"PID1082","2026-05",52,15,14,10,4
"PID1082","2026-06",56,13,15,11,4
"PID1083","2026-01",51,11,13,9,2
"PID1083","2026-02",49,7,18,12,0
"PID1083","2026-03",48,12,18,8,2
"PID1083","2026-04",50,14,18,12,4
"PID1083","2026-05",34,14,11,9,3
"PID1083","2026-06",44,5,17,10,1
"PID1084","2026-01",42,10,16,8,4
"PID1084","2026-02",41,21,13,10,5
"PID1084","2026-03",50,12,18,11,4
"PID1084","2026-04",39,4,12,8,4
"PID1084","2026-05",51,9,19,12,3
"PID1084","2026-06",45,12,14,8,2
"PID1085","2026-01",41,13,10,9,3
"PID1085","2026-02",36,10,5,7,2
"PID1085","2026-03",48,14,21,15,2
"PID1085","2026-04",41,10,22,4,5
"PID1085","2026-05",44,21,13,9,1
"PID1085","2026-06",37,14,12,10,4
"PID1086","2026-01",54,10,15,11,5
"PID1086","2026-02",53,12,14,9,6
"PID1086","2026-03",59,8,23,15,4
"PID1086","2026-04",46,16,19,2,4
"PID1086","2026-05",59,9,22,10,5
"PID1086","2026-06",43,6,10,13,2
"PID1087","2026-01",43,6,12,10,6
"PID1087","2026-02",53,17,22,12,0
"PID1087","2026-03",53,9,17,9,4
"PID1087","2026-04",52,13,16,7,5
"PID1087","2026-05",63,13,18,13,4
"PID1087","2026-06",64,9,23,13,6
"PID1088","2026-01",43,9,18,8,4
"PID1088","2026-02",71,15,25,17,5
"PID1088","2026-03",40,17,17,10,3
"PID1088","2026-04",43,14,15,6,1
"PID1088","2026-05",42,7,12,5,6
"PID1088","2026-06",34,12,10,10,1
"PID1089","2026-01",52,14,12,12,3
"PID1089","2026-02",36,14,12,12,4
"PID1089","2026-03",43,8,12,6,2
"PID1089","2026-04",53,11,14,13,2
"PID1089","2026-05",56,9,20,11,0
"PID1089","2026-06",42,16,14,10,5
"PID1090","2026-01",37,14,12,14,3
"PID1090","2026-02",41,17,13,9,2
"PID1090","2026-03",53,14,16,12,2
"PID1090","2026-04",45,1,10,12,4
"PID1090","2026-05",66,14,26,16,4
"PID1090","2026-06",44,13,11,10,4
"PID1091","2026-01",37,2,15,4,3
"PID1091","2026-02",48,13,17,11,5
"PID1091","2026-03",53,13,21,14,6
"PID1091","2026-04",42,8,16,7,4
"PID1091","2026-05",74,8,22,15,3
"PID1091","2026-06",52,6,12,12,3
"PID1092","2026-01",83,6,30,12,2
"PID1092","2026-02",57,14,18,5,7
"PID1092","2026-03",42,18,15,11,5
"PID1092","2026-04",53,15,16,13,4
"PID1092","2026-05",58,11,16,11,5
"PID1092","2026-06",43,16,17,8,4
"PID1093","2026-01",58,7,26,14,2
"PID1093","2026-02",58,7,21,14,4
"PID1093","2026-03",43,12,21,6,3
"PID1093","2026-04",40,5,15,12,3
"PID1093","2026-05",48,5,15,7,3
"PID1093","2026-06",45,12,22,7,2
"PID1094","2026-01",32,6,9,11,3
"PID1094","2026-02",28,11,9,9,1
"PID1094","2026-03",36,4,13,9,3
"PID1094","2026-04",37,2,15,2,6
"PID1094","2026-05",36,15,14,10,4
"PID1094","2026-06",47,7,17,8,3
"PID1095","2026-01",66,16,21,13,4
"PID1095","2026-02",54,8,17,10,3
"PID1095","2026-03",71,17,24,18,6
"PID1095","2026-04",56,14,21,18,7
"PID1095","2026-05",64,15,24,15,6
"PID1095","2026-06",44,13,19,9,6
"PID1096","2026-01",66,18,20,22,5
"PID1096","2026-02",50,13,5,7,3
"PID1096","2026-03",61,12,22,15,5
"PID1096","2026-04",56,15,18,15,5
"PID1096","2026-05",68,15,24,11,3
"PID1096","2026-06",70,22,23,14,3
"PID1097","2026-01",61,14,23,14,6
"PID1097","2026-02",62,20,22,16,0
"PID1097","2026-03",52,10,14,4,6
"PID1097","2026-04",51,5,15,12,2
"PID1097","2026-05",66,6,24,9,3
"PID1097","2026-06",40,10,15,6,6
"PID1098","2026-01",49,8,18,12,1
"PID1098","2026-02",43,14,12,3,2
"PID1098","2026-03",42,10,10,12,2
"PID1098","2026-04",31,6,8,4,4
"PID1098","2026-05",42,0,14,10,2
"PID1098","2026-06",40,5,17,10,4
"PID1099","2026-01",52,18,12,8,4
"PID1099","2026-02",54,8,20,10,0
"PID1099","2026-03",56,4,18,12,2
"PID1099","2026-04",53,18,19,14,1
"PID1099","2026-05",56,14,23,9,2
"PID1099","2026-06",54,19,20,16,3
"PID1100","2026-01",61,11,19,13,2
"PID1100","2026-02",47,9,17,14,3
"PID1100","2026-03",56,20,17,12,3
"PID1100","2026-04",53,10,21,8,1
"PID1100","2026-05",57,7,21,16,3
"PID1100","2026-06",56,9,16,13,3
"PID1101","2026-01",60,8,23,16,5
"PID1101","2026-02",56,11,18,12,2
"PID1101","2026-03",49,9,11,12,3
"PID1101","2026-04",57,22,22,9,6
"PID1101","2026-05",49,16,22,8,3
"PID1101","2026-06",67,12,21,14,3
"PID1102","2026-01",61,5,18,16,2
"PID1102","2026-02",54,14,22,13,3
"PID1102","2026-03",49,11,14,11,3
"PID1102","2026-04",47,11,14,7,2
"PID1102","2026-05",48,6,18,13,6
"PID1102","2026-06",65,10,17,11,3
"PID1103","2026-01",40,6,11,12,4
"PID1103","2026-02",32,16,10,1,2
"PID1103","2026-03",47,11,20,6,4
"PID1103","2026-04",41,9,15,9,5
"PID1103","2026-05",39,10,14,5,2
"PID1103","2026-06",57,11,16,13,6
"PID1104","2026-01",51,11,16,11,5
"PID1104","2026-02",49,18,17,10,5
"PID1104","2026-03",39,9,13,12,3
"PID1104","2026-04",52,19,17,6,4
"PID1104","2026-05",59,18,24,12,4
"PID1104","2026-06",45,15,18,16,4
"PID1105","2026-01",72,21,29,10,3
"PID1105","2026-02",54,21,20,6,4
"PID1105","2026-03",46,18,19,9,2
"PID1105","2026-04",44,15,14,9,0
"PID1105","2026-05",45,8,14,12,4
"PID1105","2026-06",53,19,17,10,3
"PID1106","2026-01",56,11,21,9,3
"PID1106","2026-02",55,7,12,16,3
"PID1106","2026-03",42,16,15,7,2
"PID1106","2026-04",42,15,15,7,3
"PID1106","2026-05",56,11,16,11,5
"PID1106","2026-06",39,10,12,9,4
"PID1107","2026-01",68,17,19,17,4
"PID1107","2026-02",57,8,21,10,5
"PID1107","2026-03",57,7,18,10,3
"PID1107","2026-04",64,14,25,15,5
"PID1107","2026-05",45,18,15,11,3
"PID1107","2026-06",53,16,20,9,3
"PID1108","2026-01",59,15,24,11,5
"PID1108","2026-02",37,9,14,9,2
"PID1108","2026-03",54,15,15,6,2
"PID1108","2026-04",52,11,17,15,2
"PID1108","2026-05",53,12,21,8,4
"PID1108","2026-06",49,13,12,5,4
"PID1109","2026-01",62,10,15,15,5
"PID1109","2026-02",44,9,15,8,5
"PID1109","2026-03",53,7,14,17,4
"PID1109","2026-04",63,12,20,15,7
"PID1109","2026-05",50,10,14,11,6
"PID1109","2026-06",56,15,21,10,7
"PID1110","2026-01",56,16,22,10,4
"PID1110","2026-02",59,15,19,15,5
"PID1110","2026-03",53,14,23,14,4
"PID1110","2026-04",61,16,17,12,4
"PID1110","2026-05",61,14,22,12,3
"PID1110","2026-06",60,8,22,16,4
"PID1111","2026-01",59,17,20,15,6
"PID1111","2026-02",53,18,18,16,5
"PID1111","2026-03",59,15,18,11,2
"PID1111","2026-04",55,7,23,10,5
"PID1111","2026-05",65,13,17,11,3
"PID1111","2026-06",52,17,16,9,2
"PID1112","2026-01",66,19,24,11,6
"PID1112","2026-02",65,15,21,8,6
"PID1112","2026-03",45,20,12,13,5
"PID1112","2026-04",55,12,19,13,7
"PID1112","2026-05",59,14,22,16,5
"PID1112","2026-06",57,17,17,6,3
"PID1113","2026-01",49,12,17,5,5
"PID1113","2026-02",59,23,22,10,2
"PID1113","2026-03",56,15,24,9,5
"PID1113","2026-04",53,8,18,10,5
"PID1113","2026-05",54,14,15,18,3
"PID1113","2026-06",58,16,21,14,1
"PID1114","2026-01",36,8,14,10,1
"PID1114","2026-02",42,9,14,13,4
"PID1114","2026-03",57,14,17,13,3
"PID1114","2026-04",38,13,10,7,3
"PID1114","2026-05",54,4,19,6,2
"PID1114","2026-06",50,20,17,10,5
"PID1115","2026-01",42,12,13,11,4
"PID1115","2026-02",38,17,16,10,3
"PID1115","2026-03",32,8,6,10,2
"PID1115","2026-04",33,4,15,11,2
"PID1115","2026-05",43,11,15,14,4
"PID1115","2026-06",41,13,14,4,3
"PID1116","2026-01",44,9,20,10,3
"PID1116","2026-02",46,12,16,12,0
"PID1116","2026-03",32,13,7,6,6
"PID1116","2026-04",44,15,18,8,1
"PID1116","2026-05",64,18,28,17,1
"PID1116","2026-06",45,12,17,16,3
"PID1117","2026-01",44,9,18,9,1
"PID1117","2026-02",65,9,21,7,4
"PID1117","2026-03",35,15,15,10,5
"PID1117","2026-04",48,9,19,8,2
"PID1117","2026-05",51,12,17,10,1
"PID1117","2026-06",56,12,19,14,3
"PID1118","2026-01",75,6,27,17,5
"PID1118","2026-02",65,14,25,10,2
"PID1118","2026-03",38,15,13,5,6
"PID1118","2026-04",50,18,21,10,4
"PID1118","2026-05",55,13,23,11,1
"PID1118","2026-06",63,12,24,10,2
"PID1119","2026-01",60,15,20,8,7
"PID1119","2026-02",45,13,15,10,2
"PID1119","2026-03",53,13,19,8,5
"PID1119","2026-04",57,19,14,13,4
"PID1119","2026-05",50,10,19,10,2
"PID1119","2026-06",66,14,26,10,5
"PID1120","2026-01",77,14,25,14,5
"PID1120","2026-02",64,19,28,15,3
"PID1120","2026-03",58,12,17,13,6
"PID1120","2026-04",69,6,25,22,6
"PID1120","2026-05",69,13,21,16,7
"PID1120","2026-06",78,10,29,17,6
"PID1121","2026-01",58,17,19,16,3
"PID1121","2026-02",42,7,15,6,4
"PID1121","2026-03",57,11,22,11,4
"PID1121","2026-04",49,14,17,3,6
"PID1121","2026-05",61,8,23,12,4
"PID1121","2026-06",55,12,18,13,4
"PID1122","2026-01",38,5,15,7,3
"PID1122","2026-02",35,5,16,4,4
"PID1122","2026-03",49,12,21,15,4
"PID1122","2026-04",36,14,9,4,4
"PID1122","2026-05",53,19,20,8,3
"PID1122","2026-06",51,6,11,13,4
"PID1123","2026-01",64,15,22,14,2
"PID1123","2026-02",49,13,14,8,3
"PID1123","2026-03",50,10,17,10,4
"PID1123","2026-04",62,18,25,14,4
"PID1123","2026-05",74,15,28,19,4
"PID1123","2026-06",51,10,15,12,4
"PID1124","2026-01",58,22,16,6,2
"PID1124","2026-02",53,13,20,11,7
"PID1124","2026-03",67,18,27,17,7
"PID1124","2026-04",43,7,16,11,5
"PID1124","2026-05",54,15,20,12,2
"PID1124","2026-06",67,17,18,16,3
"PID1125","2026-01",65,7,21,12,4
"PID1125","2026-02",65,7,21,15,2
"PID1125","2026-03",59,16,27,13,3
"PID1125","2026-04",54,8,17,8,4
"PID1125","2026-05",58,12,17,9,1
"PID1125","2026-06",67,22,20,19,6
"PID1126","2026-01",62,15,19,16,2
"PID1126","2026-02",47,15,21,12,5
"PID1126","2026-03",69,14,22,11,4
"PID1126","2026-04",39,14,18,9,5
"PID1126","2026-05",58,16,20,18,3
"PID1126","2026-06",63,11,22,10,2
"PID1127","2026-01",65,14,20,14,5
"PID1127","2026-02",61,19,25,11,4
"PID1127","2026-03",55,9,23,8,5
"PID1127","2026-04",62,14,19,14,5
"PID1127","2026-05",45,16,17,13,3
"PID1127","2026-06",69,20,19,13,3
"PID1128","2026-01",59,22,23,15,4
"PID1128","2026-02",51,10,13,8,6
"PID1128","2026-03",61,13,21,13,3
"PID1128","2026-04",60,13,23,14,5
"PID1128","2026-05",71,20,23,13,6
"PID1128","2026-06",67,10,19,11,4
"PID1129","2026-01",44,25,13,6,3
"PID1129","2026-02",56,13,20,9,4
"PID1129","2026-03",59,10,18,10,4
"PID1129","2026-04",56,6,18,13,4
"PID1129","2026-05",44,4,11,9,4
"PID1129","2026-06",48,13,13,9,5
"PID1130","2026-01",40,11,13,2,5
"PID1130","2026-02",36,19,12,8,5
"PID1130","2026-03",36,17,11,5,4
"PID1130","2026-04",53,9,16,11,4
"PID1130","2026-05",33,9,9,6,3
"PID1130","2026-06",47,14,24,9,6
"PID1131","2026-01",48,13,14,8,2
"PID1131","2026-02",61,16,24,14,5
"PID1131","2026-03",59,17,22,13,4
"PID1131","2026-04",49,13,18,9,4
"PID1131","2026-05",64,17,20,10,7
"PID1131","2026-06",58,14,20,6,7
"PID1132","2026-01",65,14,19,16,4
"PID1132","2026-02",49,10,19,8,4
"PID1132","2026-03",43,9,15,5,2
"PID1132","2026-04",47,12,15,6,4
"PID1132","2026-05",54,15,19,13,5
"PID1132","2026-06",67,12,20,16,4
"PID1133","2026-01",62,11,18,16,6
"PID1133","2026-02",66,14,27,17,3
"PID1133","2026-03",72,15,19,19,7
"PID1133","2026-04",62,9,23,13,4
"PID1133","2026-05",50,14,12,6,7
"PID1133","2026-06",62,12,25,13,4
"PID1134","2026-01",74,10,22,13,3
"PID1134","2026-02",40,17,16,4,2
"PID1134","2026-03",61,11,20,8,2
"PID1134","2026-04",58,12,17,14,3
"PID1134","2026-05",57,14,16,11,4
"PID1134","2026-06",53,12,21,15,3
"PID1135","2026-01",40,6,15,12,2
"PID1135","2026-02",33,7,10,9,3
"PID1135","2026-03",55,5,21,22,0
"PID1135","2026-04",40,5,13,10,2
"PID1135","2026-05",45,5,24,10,5
"PID1135","2026-06",47,13,14,9,4
"PID1136","2026-01",66,16,28,12,5
"PID1136","2026-02",74,14,26,17,7
"PID1136","2026-03",58,11,19,10,5
"PID1136","2026-04",56,21,20,13,4
"PID1136","2026-05",36,11,9,9,3
"PID1136","2026-06",37,12,8,4,5
"PID1137","2026-01",70,24,22,13,5
"PID1137","2026-02",66,13,23,16,7
"PID1137","2026-03",73,15,22,15,5
"PID1137","2026-04",65,12,20,14,5
"PID1137","2026-05",60,22,23,10,7
"PID1137","2026-06",59,17,20,10,6
"PID1138","2026-01",56,14,19,18,2
"PID1138","2026-02",55,11,16,9,7
"PID1138","2026-03",63,7,23,18,7
"PID1138","2026-04",50,12,18,11,6
"PID1138","2026-05",56,12,25,15,6
"PID1138","2026-06",66,22,23,15,6
"PID1139","2026-01",49,17,13,11,1
"PID1139","2026-02",56,13,17,12,5
"PID1139","2026-03",43,19,11,7,7
"PID1139","2026-04",52,4,17,14,3
"PID1139","2026-05",48,16,19,7,4
"PID1139","2026-06",65,16,24,10,1
"PID1140","2026-01",77,10,27,14,5
"PID1140","2026-02",65,15,26,20,8
"PID1140","2026-03",63,15,18,8,6
"PID1140","2026-04",64,17,25,17,6
"PID1140","2026-05",71,11,29,8,6
"PID1140","2026-06",58,10,19,9,6
"PID1141","2026-01",35,13,11,0,1
"PID1141","2026-02",40,16,13,9,4
"PID1141","2026-03",41,14,18,3,4
"PID1141","2026-04",24,8,3,2,2
"PID1141","2026-05",52,2,20,8,4
"PID1141","2026-06",49,13,15,10,4
"PID1142","2026-01",59,24,18,9,3
"PID1142","2026-02",52,9,22,16,3
"PID1142","2026-03",46,24,16,10,2
"PID1142","2026-04",43,4,17,7,4
"PID1142","2026-05",46,12,16,8,4
"PID1142","2026-06",50,15,22,12,3
"PID1143","2026-01",54,11,23,10,5
"PID1143","2026-02",45,15,18,5,4
"PID1143","2026-03",47,18,10,11,2
"PID1143","2026-04",50,12,16,16,4
"PID1143","2026-05",53,16,13,14,4
"PID1143","2026-06",51,12,18,9,1
"PID1144","2026-01",62,12,20,14,3
"PID1144","2026-02",49,14,16,14,0
"PID1144","2026-03",43,10,13,3,1
"PID1144","2026-04",21,9,6,6,4
"PID1144","2026-05",48,10,21,11,2
"PID1144","2026-06",43,8,14,2,2
"PID1145","2026-01",65,14,20,9,3
"PID1145","2026-02",57,17,18,11,4
"PID1145","2026-03",67,15,24,12,4
"PID1145","2026-04",67,20,20,15,4
"PID1145","2026-05",54,13,22,17,4
"PID1145","2026-06",66,3,19,19,3
"PID1146","2026-01",51,15,17,12,5
"PID1146","2026-02",80,16,20,15,7
"PID1146","2026-03",72,21,24,16,6
"PID1146","2026-04",69,15,27,14,6
"PID1146","2026-05",75,14,31,18,7
"PID1146","2026-06",77,17,25,13,8
"PID1147","2026-01",63,24,23,17,6
"PID1147","2026-02",70,19,18,15,5
"PID1147","2026-03",68,16,26,13,6
"PID1147","2026-04",61,16,19,17,5
"PID1147","2026-05",46,12,13,11,4
"PID1147","2026-06",53,18,16,13,7
"PID1148","2026-01",66,7,23,14,4
"PID1148","2026-02",60,14,14,14,6
"PID1148","2026-03",54,15,15,10,7
"PID1148","2026-04",59,26,18,16,2
"PID1148","2026-05",78,19,31,19,6
"PID1148","2026-06",63,14,19,13,4
"PID1149","2026-01",39,10,11,12,2
"PID1149","2026-02",33,10,15,13,2
"PID1149","2026-03",34,9,11,7,2
"PID1149","2026-04",44,18,12,9,5
"PID1149","2026-05",55,9,22,10,1
"PID1149","2026-06",45,16,17,7,3
"PID1150","2026-01",37,14,14,9,1
"PID1150","2026-02",31,11,13,7,1
"PID1150","2026-03",48,6,16,12,0
"PID1150","2026-04",39,8,12,5,3
"PID1150","2026-05",43,4,11,8,3
"PID1150","2026-06",46,9,18,6,2
"PID1151","2026-01",53,8,22,6,1
"PID1151","2026-02",57,16,24,13,4
"PID1151","2026-03",22,10,8,6,3
"PID1151","2026-04",52,11,16,13,1
"PID1151","2026-05",30,15,10,7,3
"PID1151","2026-06",40,9,17,11,5
"PID1152","2026-01",55,11,15,16,1
"PID1152","2026-02",67,5,26,14,7
"PID1152","2026-03",48,16,21,9,3
"PID1152","2026-04",62,7,21,14,2
"PID1152","2026-05",56,13,18,12,5
"PID1152","2026-06",48,12,15,15,3
"PID1153","2026-01",55,8,16,12,6
"PID1153","2026-02",47,14,20,6,4
"PID1153","2026-03",46,17,14,5,2
"PID1153","2026-04",26,16,7,12,2
"PID1153","2026-05",42,8,13,6,5
"PID1153","2026-06",31,8,11,10,2
"PID1154","2026-01",38,19,12,12,3
"PID1154","2026-02",50,12,21,8,2
"PID1154","2026-03",47,6,15,7,4
"PID1154","2026-04",35,13,11,6,2
"PID1154","2026-05",37,4,20,8,3
"PID1154","2026-06",43,21,12,7,2
"PID1155","2026-01",63,9,19,13,9
"PID1155","2026-02",70,14,22,14,7
"PID1155","2026-03",68,16,22,21,6
"PID1155","2026-04",66,20,21,10,6
"PID1155","2026-05",57,18,20,8,6
"PID1155","2026-06",77,15,23,22,7
"PID1156","2026-01",58,12,19,10,6
"PID1156","2026-02",64,8,20,14,3
"PID1156","2026-03",62,16,23,10,8
"PID1156","2026-04",52,14,20,12,4
"PID1156","2026-05",63,15,19,14,3
"PID1156","2026-06",68,13,22,15,4
"PID1157","2026-01",46,10,24,5,3
"PID1157","2026-02",63,9,20,10,4
"PID1157","2026-03",36,15,13,3,3
"PID1157","2026-04",51,9,19,13,2
"PID1157","2026-05",52,12,25,8,5
"PID1157","2026-06",66,13,22,17,7
"PID1158","2026-01",48,12,14,10,6
"PID1158","2026-02",49,9,11,10,4
"PID1158","2026-03",54,12,18,12,0
"PID1158","2026-04",47,9,16,7,0
"PID1158","2026-05",57,9,16,13,5
"PID1158","2026-06",56,9,16,14,0
"PID1159","2026-01",49,15,17,8,3
"PID1159","2026-02",47,17,20,17,3
"PID1159","2026-03",56,15,24,13,2
"PID1159","2026-04",42,15,14,10,4
"PID1159","2026-05",56,12,16,11,3
"PID1159","2026-06",58,15,22,12,5
"PID1160","2026-01",49,14,18,7,2
"PID1160","2026-02",53,12,14,13,6
"PID1160","2026-03",55,11,23,10,3
"PID1160","2026-04",62,9,21,12,5
"PID1160","2026-05",52,14,15,7,2
"PID1160","2026-06",69,16,25,18,2
"PID1161","2026-01",49,10,15,9,4
"PID1161","2026-02",41,13,14,14,3
"PID1161","2026-03",45,10,22,6,3
"PID1161","2026-04",59,18,15,14,4
"PID1161","2026-05",28,7,8,7,5
"PID1161","2026-06",48,5,18,7,2
"PID1162","2026-01",61,15,21,17,6
"PID1162","2026-02",73,18,18,16,3
"PID1162","2026-03",68,13,23,5,5
"PID1162","2026-04",74,15,24,14,6
