"PersonId","MetricDate","Meeting_hours","Scheduled_call_hours","Collaboration_hours","Available_to_focus_hours","Uninterrupted_hours","Interrupted_hours","Open_1_hour_block","Recurring_meeting_hours","Conflicting_meeting_hours","Meeting_hours_with_six_or_fewer_hours_of_advanced_notice","After_hours_collaboration_hours"
"SYN01005",2026-03-08,11.865,1.109,21.719,27.026,5.741,21.286,17,9.624,1.079,0.685,4.894
"SYN01005",2026-03-15,13.576,2.291,24.194,24.132,4.085,20.048,11,7.416,1.678,1.777,4.539
"SYN01005",2026-03-22,12.917,2.106,22.229,24.976,8.816,16.16,15,6.143,2.234,0.798,4.413
"SYN01005",2026-03-29,14.439,2.066,22.248,23.495,3.394,20.102,12,7.688,2.547,1.304,4.431
"SYN01005",2026-04-05,12.115,2.53,20.108,25.356,3.349,22.007,14,8.485,1.924,1.927,3.868
"SYN01005",2026-04-12,12.109,2.506,20.56,25.384,4.585,20.8,15,10.153,1.667,2.587,4.116
"SYN01005",2026-04-19,13.871,2.004,22.392,24.125,6.43,17.696,15,9.597,1.145,1.482,5.589
"SYN01005",2026-04-26,11.943,1.746,18.889,26.311,5.898,20.413,13,7.714,0.672,2.241,4.587
"SYN01005",2026-05-03,11.404,2.193,20.689,26.404,4.918,21.486,16,9.511,0.91,1.333,5.08
"SYN01005",2026-05-10,11.924,2.573,19.91,25.503,7.957,17.545,17,9.687,2.174,1.683,3.745
"SYN01005",2026-05-17,13.366,2.466,22.186,24.168,8.211,15.957,14,6.974,0.708,3.273,3.425
"SYN01005",2026-05-24,13.633,1.837,22.463,24.53,2.649,21.88,17,7.321,2.448,2.969,4.686
"SYN01005",2026-05-31,12.881,2.308,21.616,24.811,4.559,20.252,16,9.485,1.283,3.034,4.929
"SYN01005",2026-06-07,13.003,2.372,22.924,24.626,6.436,18.189,14,7.572,1.833,1.999,3.976
"SYN01005",2026-06-14,10.907,2.25,19.532,26.843,6.797,20.046,16,5.682,1.963,0.953,3.445
"SYN01005",2026-06-21,11.854,1.304,18.976,26.843,7.493,19.35,13,6.983,1.633,1.633,4.423
"SYN01005",2026-06-28,10.667,1.43,18.164,27.903,4.654,23.249,18,5.252,1.306,1.408,5.001
"SYN01006",2026-01-04,4.194,1.362,8.379,34.443,16.618,17.826,20,2.339,0.168,0.548,0.198
"SYN01006",2026-01-11,5.966,1.603,10.619,32.431,15.345,17.086,17,3.129,0.726,1.129,0.548
"SYN01006",2026-01-18,7.22,1.224,12.552,31.556,16.941,14.614,19,4.505,1.105,1.509,0.253
"SYN01006",2026-01-25,5.256,1.255,10.591,33.489,19.246,14.243,20,1.79,0.394,0.18,0.861
"SYN01006",2026-02-01,7.876,0.511,11.701,31.613,16.064,15.549,17,4.389,0.857,0.821,0.87
"SYN01006",2026-02-08,7.113,1.808,11.995,31.079,18.272,12.808,20,3.492,0.82,0.191,0.777
"SYN01006",2026-02-15,6.065,0.446,9.146,33.489,17.115,16.374,18,2.439,0.116,0.794,0.408
"SYN01006",2026-02-22,8.721,0.856,13.006,30.423,15.81,14.613,15,5.868,0.566,0.199,0.237
"SYN01006",2026-03-01,6.813,1.371,10.306,31.815,21.312,10.503,16,2.656,0.428,0.94,0.625
"SYN01006",2026-03-08,7.052,1.408,11.496,31.54,16.987,14.553,16,4.392,0.459,0.689,0.737
"SYN01006",2026-03-15,5.903,0.955,11.41,33.142,16.62,16.522,20,3.504,0.522,0.226,1.306
"SYN01006",2026-03-22,7.475,0.93,12.446,31.595,12.391,19.204,21,3.021,0.064,1.555,0.437
"SYN01006",2026-03-29,5.367,1.103,9.516,33.53,16.344,17.187,20,2.405,0.303,0.538,0.675
"SYN01006",2026-04-05,7.738,0.98,12.979,31.282,13.391,17.891,19,4.251,0.187,0.55,0.468
"SYN01006",2026-04-12,5.911,1.561,10.917,32.529,18.271,14.258,15,1.983,0.266,0.82,0.314
"SYN01006",2026-04-19,6.233,1.53,11.022,32.238,15.67,16.568,21,4.122,0.339,1.018,1.26
"SYN01006",2026-04-26,6.435,0.759,9.627,32.806,18.992,13.814,20,2.491,0.269,0.659,0.723
"SYN01006",2026-05-03,7.753,1.387,13.218,30.86,14.43,16.43,17,4.575,0.754,1.598,0
"SYN01006",2026-05-10,6.341,0.804,9.175,32.856,16.505,16.35,20,3.991,0.589,0.145,1.091
"SYN01006",2026-05-17,6.268,1.274,10.667,32.458,14.144,18.314,20,2.275,0.942,0.982,0.775
"SYN01006",2026-05-24,7.314,1.066,11.091,31.62,17.55,14.07,20,3.888,0.872,1.576,0.822
"SYN01006",2026-05-31,4.225,0.421,7.942,35.354,18.907,16.447,20,2.73,0.588,0.615,1.855
"SYN01006",2026-06-07,4.003,1.666,8.637,34.331,17.156,17.175,20,1.806,0.407,0.652,0.333
"SYN01006",2026-06-14,3.355,0.822,7.234,35.822,16.656,19.167,19,1.181,0.519,0.429,1.847
"SYN01006",2026-06-21,7.262,1.237,11.68,31.501,18.254,13.246,17,4.32,0.056,0.395,0.518
"SYN01006",2026-06-28,7.388,1.689,11.876,30.922,17.782,13.14,17,4.071,0.082,1.458,1.694
"SYN01007",2026-01-04,5.779,1.783,13.682,32.438,12.281,20.158,17,2.858,0.978,0.164,1.555
"SYN01007",2026-01-11,3.882,0.986,7.219,35.133,11.753,23.379,18,1.512,0.309,0.21,2.19
"SYN01007",2026-01-18,6.972,1.662,12.124,31.366,14.88,16.486,17,3.571,0.768,0.767,1.423
"SYN01007",2026-01-25,7.293,0.68,13.458,32.027,12.982,19.045,16,5.184,1.045,1.341,1.568
"SYN01007",2026-02-01,7.441,1.623,13.571,30.936,15.102,15.835,18,5.059,0.377,0.461,2.411
"SYN01007",2026-02-08,9.275,1.721,14.131,29.003,10.713,18.291,17,6.482,0.581,1.461,2.635
"SYN01007",2026-02-15,6.236,1.351,10.488,32.414,15.025,17.389,18,2.787,1.021,0.758,1.753
"SYN01007",2026-02-22,7.111,0.628,10.721,32.261,14.195,18.066,17,3.977,0.507,0.33,1.635
"SYN01007",2026-03-01,9.341,1.847,16.125,28.812,11.799,17.013,19,5.607,0.131,0.443,1.07
"SYN01007",2026-03-08,6.779,1.585,12.908,31.636,13.4,18.235,21,2.361,0.462,1.298,2.15
"SYN01007",2026-03-15,7.026,1.582,10.856,31.392,11.301,20.092,16,3.842,0.012,1.532,2.556
"SYN01007",2026-03-22,6.135,1.543,11.327,32.322,14.71,17.612,20,4.392,0.891,1.129,2.199
"SYN01007",2026-03-29,6.909,0.49,9.802,32.601,13.476,19.125,18,2.37,0.991,0.764,1.724
"SYN01007",2026-04-05,7.448,1.012,11.799,31.539,16.897,14.642,17,3.794,0.596,0.234,1.988
"SYN01007",2026-04-12,5.337,1.137,8.971,33.526,14.023,19.503,23,3.802,0.748,0.387,2.399
"SYN01007",2026-04-19,7.2,1.109,11.816,31.691,13.684,18.006,15,2.666,1.137,0.221,2.475
"SYN01007",2026-04-26,6.711,1.126,12.293,32.163,13.994,18.169,17,3.53,1.062,0.566,1.888
"SYN01007",2026-05-03,7.028,1.866,12.397,31.106,14.995,16.111,22,2.339,1.012,1.028,1.858
"SYN01007",2026-05-10,6.158,1.301,11.13,32.542,11.66,20.881,21,2.706,0.071,0.621,2.906
"SYN01007",2026-05-17,4.803,1.888,11.815,33.308,20.639,12.669,22,3.098,0.389,0.138,2.825
"SYN01007",2026-05-24,5.764,0.826,10.479,33.41,14.708,18.702,19,3.987,0.44,0.76,1.182
"SYN01007",2026-05-31,4.171,0.759,7.991,35.07,14.481,20.59,20,2.193,0.504,0.411,1.512
"SYN01007",2026-06-07,9.388,0.565,12.946,30.047,11.534,18.514,15,5.854,1.268,0.709,1.666
"SYN01007",2026-06-14,6.329,0.819,11.67,32.852,13.85,19.002,17,4.527,1.072,0.336,1.515
"SYN01007",2026-06-21,8.288,1.026,12.5,30.686,12.589,18.096,17,5.118,0.579,1.728,2.474
"SYN01007",2026-06-28,6.04,1.292,9.635,32.668,16.254,16.414,19,2.408,0.23,1.219,2.807
"SYN01008",2026-01-04,12.346,1.986,17.625,25.668,11.52,14.149,17,4.817,0.405,0.561,0
"SYN01008",2026-01-11,12.551,1.494,19.31,25.955,9.413,16.541,14,5.498,1.174,0.476,1.375
"SYN01008",2026-01-18,11.299,0.633,16.012,28.068,10.489,17.579,14,4.354,0.771,0.358,1.382
"SYN01008",2026-01-25,10.362,1.098,15.571,28.54,9.619,18.921,16,6.176,1.689,1.762,0.559
"SYN01008",2026-02-01,12.426,1.204,17.238,26.37,12.661,13.709,16,7.033,1.526,1.953,0
"SYN01008",2026-02-08,10.813,1.058,15.471,28.13,10.442,17.688,15,6.472,0.561,0.915,0
"SYN01008",2026-02-15,12.622,1.587,17.22,25.791,12.308,13.482,12,6.664,0.272,2.818,0
"SYN01008",2026-02-22,12.85,1.696,18.444,25.454,8.69,16.764,17,6.287,0.793,1.704,0.389
"SYN01008",2026-03-01,14.523,0.834,18.377,24.643,9.98,14.663,12,7.694,1.123,0.543,1.024
"SYN01008",2026-03-08,9.846,1.278,14.221,28.876,10.93,17.946,16,6.193,1.267,0.955,0.915
"SYN01008",2026-03-15,9.815,1.497,16.261,28.688,10.942,17.747,19,3.537,0.659,1.891,0
"SYN01008",2026-03-22,11.363,1.957,16.299,26.68,11.338,15.342,15,7.842,0.514,0.349,1.474
"SYN01008",2026-03-29,9.275,1.551,15.302,29.174,14.144,15.03,14,6.484,0.582,1.545,0
"SYN01008",2026-04-05,10.272,0.728,14.798,29,11.062,17.937,13,4.594,0.665,1.182,1.293
"SYN01008",2026-04-12,8.947,1.378,14.315,29.675,11.68,17.995,14,5.235,0.816,0.821,1.382
"SYN01008",2026-04-19,14.029,1.891,20.83,24.08,8.859,15.222,15,6.028,2.389,1.536,0.512
"SYN01008",2026-04-26,9.884,1.452,14.03,28.664,12.704,15.96,15,5.987,1.376,2.137,0.706
"SYN01008",2026-05-03,10.392,1.274,16.516,28.334,7.488,20.846,20,5.927,1.672,1.935,0.548
"SYN01008",2026-05-10,8.679,1.75,13.656,29.571,12.256,17.315,16,6.417,0.621,1.676,0.18
"SYN01008",2026-05-17,10.057,1.155,14.765,28.789,11.975,16.814,18,4.865,1.115,1.44,0
"SYN01008",2026-05-24,10.45,1.132,14.703,28.418,10.276,18.141,13,3.918,0.513,1.976,0.992
"SYN01008",2026-05-31,11.648,1.559,16.891,26.793,14.168,12.625,13,6.592,0.962,1.362,0.98
"SYN01008",2026-06-07,11.166,1.815,16.766,27.019,13.529,13.49,16,7.188,1.631,2.16,0
"SYN01008",2026-06-14,12.682,1.574,17.608,25.744,12.361,13.383,14,5.168,2.131,1.385,0
"SYN01008",2026-06-21,12.564,1.406,17.402,26.03,12.669,13.36,18,4.501,1.732,2.653,0.714
"SYN01008",2026-06-28,10.385,1.937,15.27,27.678,13.446,14.232,11,3.828,1.528,1.791,0.71
"SYN01009",2026-01-04,3.105,0.825,6.011,36.07,15.141,20.929,19,1.638,0.387,0.193,0
"SYN01009",2026-01-11,4.252,0.55,5.998,35.197,18.059,17.138,19,2.8,0.645,0.88,0.239
"SYN01009",2026-01-18,4.356,0.25,7.288,35.394,17.69,17.704,20,2.889,0.298,0.643,1.021
"SYN01009",2026-01-25,4.099,0.585,6.328,35.316,19.506,15.81,17,2.576,0.258,0.813,1.417
"SYN01009",2026-02-01,5.151,1.161,8.647,33.689,13.337,20.352,21,3.259,0.726,1.017,0.816
"SYN01009",2026-02-08,2.873,0.941,5.415,36.186,18.598,17.587,16,1.372,0.306,0.313,1.034
"SYN01009",2026-02-15,3.517,0.25,6.052,36.233,17.739,18.494,22,2.452,0,0.68,2.636
"SYN01009",2026-02-22,1.808,0.637,5.958,37.555,18.121,19.434,17,0.975,0.232,0.338,1.975
"SYN01009",2026-03-01,3.644,1.203,6.242,35.154,16.948,18.205,13,2.095,0.201,0.705,0.403
"SYN01009",2026-03-08,5.791,0.296,8.328,33.914,18.842,15.071,19,2.853,0.124,0.12,0
"SYN01009",2026-03-15,3.564,0.792,6.473,35.644,17.225,18.418,19,1.657,0.328,0.707,1.57
"SYN01009",2026-03-22,3.776,0.377,6.695,35.846,15.218,20.629,23,1.724,0.46,0.699,1.474
"SYN01009",2026-03-29,4.474,1.292,8.391,34.235,14.137,20.098,21,3.003,0.426,0.205,0.109
"SYN01009",2026-04-05,3.815,1.535,7.064,34.649,15.906,18.743,21,1.51,0.517,0.669,1.515
"SYN01009",2026-04-12,4.683,0.783,8.029,34.534,17.87,16.664,20,2.466,0.502,0.745,0.117
"SYN01009",2026-04-19,5.836,0.759,8.42,33.406,14.126,19.279,20,2.676,0.228,1.162,1.01
"SYN01009",2026-04-26,3.519,0.864,6.402,35.616,19.115,16.502,21,1.797,0.183,0.683,0.521
"SYN01009",2026-05-03,4.947,0.422,8.14,34.631,13.637,20.994,20,2.016,0.278,0.724,0.609
"SYN01009",2026-05-10,4.507,0.733,9.264,34.76,17.753,17.007,22,2.777,0.201,0.299,0
"SYN01009",2026-05-17,2.784,0.528,6.848,36.688,17.601,19.087,20,0.969,0.333,0.268,0
"SYN01009",2026-05-24,3.7,0.405,5.693,35.894,20.653,15.242,20,2.552,0.188,0.616,1.538
"SYN01009",2026-05-31,2.287,0.426,4.974,37.287,19.871,17.417,22,1.039,0.131,0.31,0.368
"SYN01009",2026-06-07,2.098,0.37,4.519,37.532,15.046,22.486,23,0.964,0.046,0.371,0.452
"SYN01009",2026-06-14,6.003,0.983,10.101,33.014,14.442,18.571,21,2.595,0.67,0.895,0.601
"SYN01009",2026-06-21,0.804,0.61,5.989,38.586,17.91,20.676,25,0.486,0.067,0.087,1.456
"SYN01009",2026-06-28,4.683,0.25,6.584,35.067,15.828,19.239,19,2.39,0,0.816,1.219
"SYN01010",2026-01-04,10.754,1.482,17.525,27.764,2.219,25.546,17,8.148,0.941,0.579,3.197
"SYN01010",2026-01-11,12.48,2.188,19.724,25.332,4.019,21.313,13,6.474,2.012,1.684,3.143
"SYN01010",2026-01-18,13.674,1.146,21.639,25.18,4.811,20.369,14,9.635,1.971,1.777,2.221
"SYN01010",2026-01-25,13.43,2.134,22.173,24.436,1.445,22.991,17,9.608,1.25,2.488,2.404
"SYN01010",2026-02-01,12.627,1.782,21.502,25.591,1.956,23.635,19,6.707,0.814,2.708,2.205
"SYN01010",2026-02-08,14.615,2.251,23.833,23.134,0.237,22.897,12,10.496,1.278,2.248,1.54
"SYN01010",2026-02-15,13.797,1.285,21.876,24.918,3.617,21.301,13,8.299,2.718,2.946,2.254
"SYN01010",2026-02-22,11.336,2.423,20.176,26.241,3.307,22.934,14,5.778,1.3,1.453,2.803
"SYN01010",2026-03-01,13.847,2.476,22.04,23.677,1.952,21.725,13,6.721,1.417,1.79,3.063
"SYN01010",2026-03-08,11.707,1.692,18.831,26.601,2.217,24.384,14,7.991,1.42,1.886,2.899
"SYN01010",2026-03-15,11.153,1.331,19.096,27.516,4.248,23.268,16,7.11,2.222,2.026,2.19
"SYN01010",2026-03-22,12.818,1.948,21.255,25.234,2.807,22.427,15,7.825,2.038,1.757,3.223
"SYN01010",2026-03-29,13.716,2.536,21.927,23.749,3.643,20.106,14,7.53,0.918,3.39,4.225
"SYN01010",2026-04-05,11.798,2.027,21.09,26.176,3.089,23.087,13,7.414,2.312,1.066,2.174
"SYN01010",2026-04-12,15.532,1.794,23.537,22.674,0.815,21.859,10,8.661,1.728,3.244,2.374
"SYN01010",2026-04-19,11.719,2.503,21.058,25.778,4.069,21.709,17,7.278,1.613,1.247,1.601
"SYN01010",2026-04-26,13.847,1.363,21.273,24.79,5.741,19.049,16,10.103,1.125,2.638,2.09
"SYN01010",2026-05-03,14.435,1.233,22.822,24.332,3.854,20.478,15,9.729,0.959,2.678,2.951
"SYN01010",2026-05-10,9.855,2.432,18.696,27.713,3.198,24.515,16,4.717,1.757,1.496,2.45
"SYN01010",2026-05-17,9.551,2.544,19.437,27.905,4.796,23.109,16,6.456,0.848,1.489,3.139
"SYN01010",2026-05-24,10.262,1.901,19.208,27.837,3.191,24.646,19,5.499,1.749,2.263,3.742
"SYN01010",2026-05-31,12.883,2.202,21.98,24.915,6.815,18.1,18,10.182,1.554,2.568,2.654
"SYN01010",2026-06-07,10.612,2.582,20.047,26.806,5.322,21.484,18,7.557,0.814,1.127,2.901
"SYN01010",2026-06-14,12.315,1.129,20.197,26.557,3.719,22.838,15,7.43,0.678,0.7,3.079
"SYN01010",2026-06-21,11.327,2.459,20.385,26.214,3.696,22.518,14,5.256,0.962,0.728,1.305
"SYN01010",2026-06-28,12.526,1.103,18.603,26.372,4.62,21.752,14,10.045,0.855,1.676,3.371
"SYN01011",2026-01-04,5.756,1.121,9.724,33.123,15.47,17.653,20,2.674,0.936,1.087,2.973
"SYN01011",2026-01-11,4.866,1.973,11.433,33.161,13.791,19.37,20,2.865,0.492,0.414,1.965
"SYN01011",2026-01-18,5.676,1.357,9.862,32.967,15.078,17.888,20,3.067,0.731,1.297,3.496
"SYN01011",2026-01-25,5.799,1.666,9.3,32.535,13.725,18.81,21,2.197,0.325,0.987,1.723
"SYN01011",2026-02-01,5.056,0.866,8.188,34.078,15.033,19.045,17,3.496,0.576,0.426,2.906
"SYN01011",2026-02-08,4.467,0.523,8.114,35.01,16.298,18.712,21,1.683,0.093,0.772,2.933
"SYN01011",2026-02-15,4.736,1.981,10.273,33.283,13.232,20.051,20,3.088,0.74,0.215,2.496
"SYN01011",2026-02-22,4.753,1.578,10.469,33.669,16.263,17.405,21,3.06,0.574,0.152,2.596
"SYN01011",2026-03-01,4.356,1.762,8.868,33.882,13.941,19.942,18,2.359,0.578,0.585,3.591
"SYN01011",2026-03-08,2.257,0.952,5.75,36.791,15.412,21.379,22,1.073,0.027,0.499,2.59
"SYN01011",2026-03-15,3.783,0.578,8.089,35.639,14.369,21.27,23,2.651,0.677,0.529,3.492
"SYN01011",2026-03-22,3.597,0.995,7.709,35.408,18.503,16.905,20,1.845,0.558,0.11,3.632
"SYN01011",2026-03-29,3.146,1.103,7.023,35.751,15.96,19.791,21,1.704,0.2,0.448,1.995
"SYN01011",2026-04-05,6.359,1.164,11.092,32.476,17.399,15.077,18,2.532,0.226,1.446,1.967
"SYN01011",2026-04-12,3.952,0.978,9.387,35.07,13.515,21.555,22,1.45,0.515,0.139,3.498
"SYN01011",2026-04-19,3.62,0.968,6.916,35.412,16.957,18.455,17,2.323,0.117,0.388,3.336
"SYN01011",2026-04-26,4.414,1.631,8.852,33.955,16.306,17.649,18,2.224,0.511,0.856,3.76
"SYN01011",2026-05-03,4.262,0.963,9.4,34.775,14.481,20.294,17,2.434,0.596,0.157,2.749
"SYN01011",2026-05-10,2.997,1.069,6.79,35.934,17.157,18.777,21,2.227,0.526,0.249,2.545
"SYN01011",2026-05-17,4.432,1.603,9.725,33.964,16.202,17.762,22,3.047,0.182,0.338,3.973
"SYN01011",2026-05-24,1.494,1.733,5.875,36.773,18.471,18.302,18,0.533,0.147,0.193,2.492
"SYN01011",2026-05-31,3.386,0.599,7.789,36.014,14.505,21.509,21,1.47,0.552,0.385,2.379
"SYN01011",2026-06-07,1.94,1.547,8.356,36.512,15.968,20.544,24,1.381,0.173,0.188,2.645
"SYN01011",2026-06-14,0.5,0.62,4.515,38.88,18.647,20.233,21,0.264,0.03,0.063,2.698
"SYN01011",2026-06-21,0.836,0.956,4.93,38.208,15.815,22.393,18,0.498,0.144,0.115,2.334
"SYN01011",2026-06-28,5.263,1.303,10.894,33.434,11.04,22.394,19,2.65,0.829,0.168,3.543
"SYN01012",2026-01-04,6.319,0.57,9.19,33.111,16.666,16.445,17,4.038,0.65,0.73,1.743
"SYN01012",2026-01-11,7.323,1.794,11.722,30.882,13.52,17.362,23,4.666,0.381,1.21,3.582
"SYN01012",2026-01-18,5.361,1.798,10.092,32.841,11.799,21.042,20,2.771,0.806,0.31,1.903
"SYN01012",2026-01-25,4.542,1.063,8.471,34.395,13.231,21.164,20,2.394,0.062,0.66,2.685
"SYN01012",2026-02-01,6.51,1.651,11.43,31.839,12.878,18.961,15,2.26,0.808,1.121,3.624
"SYN01012",2026-02-08,8.888,1.043,13.163,30.069,11.817,18.252,16,4.257,0.791,1.395,1.301
"SYN01012",2026-02-15,8.368,1.877,16.187,29.755,15.841,13.914,16,3.7,0.419,0.943,0.867
"SYN01012",2026-02-22,6.623,1.751,12.294,31.626,12.914,18.712,18,2.791,0.768,0.176,2.361
"SYN01012",2026-03-01,6.772,1.434,11.775,31.795,15.608,16.187,21,4.752,0.637,0.335,1.861
"SYN01012",2026-03-08,6.636,0.741,10.367,32.623,16.805,15.818,21,3.839,0.627,1.408,2.089
"SYN01012",2026-03-15,8.81,0.551,12.559,30.64,13.601,17.039,17,4.698,0.102,1.893,1.115
"SYN01012",2026-03-22,9.308,0.977,13.388,29.716,14.647,15.069,15,5.455,0.338,0.716,3.156
"SYN01012",2026-03-29,5.871,0.664,8.735,33.465,13.275,20.191,17,3.576,0.429,1.032,1.48
"SYN01012",2026-04-05,7.182,1.876,11.972,30.942,14.231,16.711,15,5.021,1.136,0.267,2.599
"SYN01012",2026-04-12,5.03,0.763,8.357,34.207,16.445,17.762,20,2.132,0.373,1.023,2.11
"SYN01012",2026-04-19,6.117,1.066,11.641,32.817,14.053,18.765,16,2.137,0.013,1.005,1.987
"SYN01012",2026-04-26,6.382,0.782,11.178,32.836,14.263,18.573,18,3.307,0.096,0.818,1.682
"SYN01012",2026-05-03,6.825,1.536,13.081,31.639,11.897,19.742,17,3.71,0.054,0.414,2.254
"SYN01012",2026-05-10,4.881,0.58,8.652,34.539,13.093,21.445,22,2.532,0.666,0.851,1.615
"SYN01012",2026-05-17,5.746,0.473,10.431,33.782,16.38,17.401,19,2.939,0.781,0.118,2.036
"SYN01012",2026-05-24,6.399,1.848,11.639,31.753,13.017,18.735,21,3.346,0.736,0.486,2.377
"SYN01012",2026-05-31,9.613,1.463,14.923,28.924,11.862,17.061,18,6.166,1.065,1.842,2.399
"SYN01012",2026-06-07,8.265,1.34,12.273,30.395,14.722,15.672,19,4.061,0.841,0.173,1.324
"SYN01012",2026-06-14,6,0.835,10.088,33.165,13.109,20.056,20,3.189,0.717,1.108,2.428
"SYN01012",2026-06-21,6.471,1.142,10.318,32.387,14.231,18.156,19,2.921,0.48,0.539,1.702
"SYN01012",2026-06-28,4.384,1.178,9.005,34.437,14.666,19.771,17,2.787,0.019,0.427,2.409
"SYN01013",2026-01-04,9.603,2.058,18.095,28.34,5.778,22.562,14,4.513,0.827,0.977,1.874
"SYN01013",2026-01-11,10.402,1.542,17.397,28.056,6.088,21.968,14,5.193,1.241,0.608,1.702
"SYN01013",2026-01-18,13.043,2.194,20.202,24.763,6.136,18.627,13,6.585,0.711,2.299,1.532
"SYN01013",2026-01-25,7.206,1.571,16.305,31.223,6.242,24.981,16,5.702,0.934,0.565,2.241
"SYN01013",2026-02-01,9.424,2.061,16.384,28.515,9.88,18.635,15,4.848,0.983,1.654,0.941
"SYN01013",2026-02-08,11.183,1.894,17.915,26.923,5.189,21.733,15,9.247,1.779,2.701,2.48
"SYN01013",2026-02-15,10.424,2.11,17.883,27.466,5.022,22.444,14,8.082,1.141,2.041,1.699
"SYN01013",2026-02-22,11.604,1.665,19.795,26.731,4.435,22.296,15,6.521,0.911,1.403,2.516
"SYN01013",2026-03-01,8.784,2.542,17.333,28.675,7.715,20.959,15,5.178,1.505,1.256,1.021
"SYN01013",2026-03-08,12.516,2.431,22.149,25.053,8.008,17.045,16,7.149,2.476,2.432,1.687
"SYN01013",2026-03-15,9.023,1.808,17.509,29.169,10.585,18.584,18,7.327,0.682,0.511,2.404
"SYN01013",2026-03-22,9.052,1.272,16.897,29.676,6.439,23.237,19,7.564,1.692,0.867,2.211
"SYN01013",2026-03-29,9.573,2.147,17.568,28.28,8.398,19.882,14,5.457,0.982,2.319,2.235
"SYN01013",2026-04-05,8.998,2.16,17.741,28.842,7.224,21.618,14,6.636,1.261,1.668,0.37
"SYN01013",2026-04-12,8.567,2.348,19.051,29.086,6.987,22.099,15,4.342,0.498,1.2,1.199
"SYN01013",2026-04-19,9.651,1.3,17.716,29.048,6.806,22.243,19,7.975,1.929,2.061,2.517
"SYN01013",2026-04-26,9.249,1.201,16.858,29.55,8.913,20.637,16,7.809,0.907,1.537,2.932
"SYN01013",2026-05-03,10.742,2.266,19.587,26.993,6.029,20.963,16,7.673,1.864,0.665,2.738
"SYN01013",2026-05-10,11.136,1.924,20.048,26.94,5.848,21.092,19,9.045,2.167,2.604,2.137
"SYN01013",2026-05-17,9.538,1.357,17.269,29.106,7.951,21.155,20,7.627,0.824,1.611,0.868
"SYN01013",2026-05-24,9.004,2.239,16.43,28.758,5.65,23.108,18,7.165,1.085,0.492,2.18
"SYN01013",2026-05-31,7.299,1.419,14.386,31.282,9.33,21.952,17,4.66,0.693,0.375,1.159
"SYN01013",2026-06-07,8.872,2.068,16.324,29.061,8.121,20.94,13,5.749,0.917,0.444,0.277
"SYN01013",2026-06-14,5.969,2.433,15.727,31.599,9.548,22.05,20,3.812,1.093,1.337,2.325
"SYN01013",2026-06-21,9.349,2.128,17.455,28.523,5.14,23.383,15,5.971,1.102,1.206,1.3
"SYN01013",2026-06-28,9.343,1.438,16.228,29.219,7.52,21.699,12,5.458,0.662,2.001,1.2
"SYN01014",2026-01-04,10.149,2.508,18.922,27.343,6.522,20.82,17,5.717,0.659,1.56,1.011
"SYN01014",2026-01-11,14.801,1.186,21.79,24.013,2.558,21.454,13,10.033,2.542,1.039,2.339
"SYN01014",2026-01-18,9.916,2.52,18.337,27.564,3.894,23.67,16,5.629,1.762,2.309,1.555
"SYN01014",2026-01-25,9.346,1.766,18.283,28.888,5.196,23.692,14,6.376,0.631,0.658,1.827
"SYN01014",2026-02-01,10.655,1.607,19.642,27.738,3.454,24.284,16,8.924,1.749,2.192,0.819
"SYN01014",2026-02-08,12.829,2.563,20.737,24.608,4.571,20.037,14,7.47,2.321,0.899,1.696
"SYN01014",2026-02-15,13.741,1.398,22.164,24.861,5.849,19.012,16,11.263,0.816,2.829,2.544
"SYN01014",2026-02-22,10.825,2.125,20.372,27.05,1.98,25.07,15,8.255,1.902,0.904,2.53
"SYN01014",2026-03-01,12.558,1.659,20.044,25.783,0.986,24.797,16,7.319,1.861,0.818,1.997
"SYN01014",2026-03-08,12.788,1.459,20.419,25.753,3.433,22.32,13,8.517,0.659,2.208,1.64
"SYN01014",2026-03-15,12.871,1.406,20.377,25.723,0.642,25.081,12,10.793,0.667,1.776,2.337
"SYN01014",2026-03-22,11.183,1.979,19.997,26.837,4.505,22.332,16,6.551,2.328,2.697,2.198
"SYN01014",2026-03-29,12.231,2.358,23.571,25.411,4.604,20.807,18,9.094,1.193,1.203,1.048
"SYN01014",2026-04-05,10.666,1.514,18.495,27.82,4.396,23.424,17,8.175,0.721,0.559,2.641
"SYN01014",2026-04-12,9.854,2.048,17.423,28.098,7.041,21.056,17,8.273,0.429,1.682,1.253
"SYN01014",2026-04-19,11.961,1.909,18.773,26.13,6.429,19.701,11,10.167,0.704,0.635,0.732
"SYN01014",2026-04-26,9.932,2.513,18.747,27.555,5.989,21.566,16,8.195,0.411,1.238,1.612
"SYN01014",2026-05-03,10.06,2.569,18.175,27.371,4.943,22.428,20,5.684,1.71,1.535,1.274
"SYN01014",2026-05-10,11.812,2.103,21.673,26.085,2.954,23.131,18,9.737,1.909,0.833,1.041
"SYN01014",2026-05-17,11.482,1.288,18.749,27.23,4.342,22.888,14,5.94,1.119,1.988,1.49
"SYN01014",2026-05-24,10.727,1.758,19.029,27.515,5.678,21.837,14,6.023,1.984,1.838,1.416
"SYN01014",2026-05-31,10.588,1.226,18.839,28.187,4.364,23.823,14,7.757,1.448,1.039,1.773
